wt_60min_1,wt_60min_2,genome_60min_1,genome_60min_2
27993.137805,25158.445689,29497.998754,30442.808832
45710.732208,19640.988336000002,24839.107436,25772.86158
29655.525333999998,33261.151876,34517.267933,33795.134979
28343.431717,25797.006989,25142.000027000002,24970.320874
28159.592919,27362.905112,26224.058899000003,33084.635105
29815.614698999998,31237.188042,27941.469592999998,26645.275705
27291.281147,21469.542947,29399.518871999997,20171.494294
32508.307953,24716.808836,28821.114804,30487.191289
29427.569051,30779.570065999997,27119.828853000003,29675.862662
30513.33208,27982.887115999998,26908.370614000003,29474.792003
22377.477723,26689.944547,28994.158868,31573.572806
28210.923281000003,30994.388439000002,30721.703879,33530.367671
30548.825543000003,30970.893082000002,26251.236448,23831.403743
19850.272390000002,18158.347698,21269.41506,18042.567369
31899.46504,34113.419652,31317.022112,33114.26085
30837.165795,29302.522273,33197.258389,31805.753745
21958.458391,30016.494767999997,26172.321325,27119.828853000003
30077.429044,28775.897949,29485.778408000002,27353.309908000003
28011.927347,31564.825124999996,24359.67861,20757.507466
26251.236448,30349.073373,29529.146797,27908.779619
32046.198826999997,24513.351243999998,31564.825124999996,28389.957634000002
40209.73605399999,39090.930433999994,33488.106309,37083.138321
34267.233636000004,30535.547242,31573.572806,30332.380391000002
30253.498728,27626.206668,27195.078977999998,26102.107890000003
18836.804958,17121.116459,14368.002815999998,14983.538899000001
27658.832954,24004.321358,26701.983446,23006.214077
26425.823391,31317.022112,31885.265424,29846.465525
20586.481493,27143.474987,29427.569051,29325.561345000002
29003.373745,31386.433614,27606.292043,29031.808146000003
27518.782446999998,26102.107890000003,31805.753745,27862.053676
37723.851162,29043.852794,35894.874055,33780.032565
26819.981756,24794.376417,23353.563052999998,28956.597814
30693.877889999996,25890.541042,22581.837161,24686.345136
36547.782449,32940.719477,26573.788753,25905.568458
27790.062023,24075.818361999998,31367.954018999997,26584.887783000002
37485.855041999996,32493.182286999996,26074.058673,26485.384888
22313.158207,20236.298107000002,22853.990823,22591.734808
34639.082846,23707.295168,26471.329871,27972.172155
30970.893082000002,24067.343155,26819.981756,24567.15931
26595.081821,25372.441817,26584.887783000002,25622.834302
30150.161242000002,29014.422661,23125.281684,25270.045394
29243.018407999996,35125.568137,29788.951502,30548.825543000003
29515.110988,23107.497548,33165.582822000004,31118.687576999997
28558.195747,28184.547651,27782.3307,30096.46027
33626.11943,26186.68746,26308.836291000003,26082.048123
34363.461119,24970.320874,29415.281967,31367.954018999997
23099.603423,27993.137805,29675.862662,30318.283643000002
25971.562873,23666.122735999998,19233.596977,20577.474541
28656.07925,29230.524702999995,32570.076129,24869.560983
26992.895785,27241.716875000002,30466.838781,29172.708936
22195.881437,33277.797246999995,32260.640739000002,34327.892729
31152.334103,25724.380087,32852.680433,30150.161242000002
31674.398315,32373.668222,24647.680417000003,24814.927243000002
27941.469592999998,27153.033813,28981.967276,29920.666738
39060.218023,26425.823391,35533.306058,37945.562393
28115.537195,26136.306043,24313.998809999997,21997.233421
37166.907376,36450.687324,36310.740489,34209.391015
23268.757646000002,21602.942141,29441.307129,27291.281147
36337.378456,34005.820169,24582.596937000002,24415.034271
30235.924074,34435.709014,30892.928787,30892.928787
26552.054822,31018.410918999998,24970.320874,26290.245399
37542.32142,31427.797214,23222.050481000002,28002.637663
28063.536709,33488.106309,30567.969716,29655.525333999998
20153.896767,25310.076001999998,23597.348233999997,28969.092337
28571.185934,26885.302434,26136.306043,26732.696207
29710.976004999997,24124.962118000003,22195.881437,24390.937547999998
26584.887783000002,27001.721515,32671.15958,28498.802756
37019.529924,32260.640739000002,31830.268774999997,37038.789931
29031.808146000003,26633.807693,24610.773219000002,23650.604824000002
23873.603691,25100.143982999998,27050.276827,28489.955402
21017.164456,26584.887783000002,27325.212739,34113.419652
28885.132934,27890.207574,19493.723655,23417.280482
30002.800334,28571.185934,28775.897949,28144.069341000002
26857.271021,28858.38203,24748.509359,27467.338604
32338.926858000003,30387.636584,29325.561345000002,29515.110988
32188.806009,37821.665480999996,40627.321534,36435.800170999995
32177.199881,28793.264405,25037.96513,23034.601373999998
30954.418981000003,30253.498728,26923.011066,29740.833955
21584.682294,19263.278055,23534.386287,21944.536044999997
26348.422833,21643.082593,24513.351243999998,23479.253096
29550.898557999997,26197.359555,27257.730502,25448.849298
23744.889588,19172.522563,19356.035991,25426.350228
23177.545296,26298.585526,22228.37932,26796.607851999997
31093.373917,25114.268074,28832.204144,26761.875238999997
26126.125475999997,28934.122551999997,27085.388734999997,30302.905096000002
27370.178416,27558.841554000002,26749.077369,29463.668244
33391.071926,33136.871594000004,36856.188780000004,27106.641099
30623.398387,28665.937617,27291.281147,35149.331394
33432.901565,27257.730502,26930.606972,28558.195747
28744.129095,25014.577201,31200.131303000002,28885.132934
36180.173582,26701.983446,34050.269788,30655.411858999996
24148.834999,31270.058463,24853.616408,24476.411892
29258.737833,24359.67861,24179.789112,28922.179156
27770.275247,24268.659231,29302.522273,27896.984626999998
35170.997648000004,23343.173174,25753.063583000003,23856.477221
15627.451678000001,20395.90772,19141.127877,23245.136816000002
32098.667704,41531.371441,44027.175686999995,39479.120894
31863.162283,24899.425682,23107.497548,29415.281967
26923.011066,27130.498889,27689.053529999997,27040.313413000003
27756.68924,23685.648048,31519.189503,31237.188042
28002.637663,25317.324437,32940.719477,28074.41831
25236.270236,23278.265994,25879.788612,24098.089827
24371.250193,24864.062643,26971.823073999996,25472.854497
28043.839348999998,26382.413462999997,32709.093933000004,30067.773593
24169.409542,25142.000027000002,24615.00081,25586.086873
24883.73253,25362.068825000002,29258.737833,29595.94229
23707.295168,25483.792792,31657.802130000004,31108.946422
25501.815961,26390.803167,21204.460374,21613.610478
25491.867518,35800.967434,32310.067095,37067.450041
28600.206832999997,27353.309908000003,22400.870129,24115.608581
13769.710142,27782.3307,34344.698047,33246.429061
31167.844363,23831.403743,26940.896069,28375.830920999997
32127.017605,31280.547609,28034.120484000003,26212.53003
20301.24405,23501.208428,23703.610718,26689.944547
31133.583477,33606.373797,39371.428879,36923.275861999995
25426.350228,27689.053529999997,23572.576288,28248.133380000003
27582.160840999997,27737.791979,29230.524702999995,28571.185934
26374.318517,24305.442809,26197.359555,24503.892848
33114.26085,35829.001709,21534.514055,22853.990823
27078.051928,21716.116978,20081.89775,18690.477562
27918.019632,26028.098507,32292.054199,29861.067781
28687.577006,26251.236448,28236.76275,29529.146797
27717.51141,26819.981756,21842.525484,23928.039805
27232.882921,23606.606217,22524.763308,22319.193336999997
22260.064562,28063.536709,28700.200761000004,26674.491934
35231.742228,37668.071726,39519.81405,38015.334691000004
15864.402296,34639.082846,32997.012275,34639.082846
35289.336557,32620.605293999997,24380.30255,21269.41506
21561.872396,28889.626824999996,30910.383629,29090.175241999998
31354.059921,37218.589713,40186.75138,38104.896657
22330.159741000003,24756.775444,23051.862268,26782.496630999998
30302.905096000002,23549.820035999997,27959.672362,23798.20828
31200.131303000002,28144.069341000002,29962.919711000002,28450.357169000003
25527.876609,24874.705665,26082.048123,23455.945488
25869.260227,30851.457022,24075.818361999998,25248.573902
20456.873235,17542.693028,17709.281221999998,19809.442145
24589.980359,22539.202865,20218.852340999998,21373.930539
22356.493427999998,26011.544805,26732.696207,27160.82855
31876.205966999998,37150.138969,39854.559850000005,37810.928494
33577.208204,26205.3807,24828.7027,26236.293811
26620.384363999998,24883.73253,23623.605434999998,26971.823073999996
26653.791454000002,21053.232785,17916.35238,16879.004997
25652.985672,29138.662182,26341.396449,25390.835088
27959.672362,25642.45486,25784.55308,30217.007416
26749.077369,20086.208613000003,19648.764101999997,17692.747968
27744.311609999997,25586.086873,23312.488075,24327.466378999998
22993.750378999997,25836.566641,25984.519607000002,25879.788612
29072.161214,25960.999842,28074.41831,26561.537884
27982.887115999998,23886.850812,25070.01755,23107.497548
22824.884633,24300.740448999997,22377.477723,25014.577201
16196.364335999999,30837.165795,22968.731516,24828.7027
30924.474593000003,30641.831583,24244.563684,24254.809061
29955.39315,22496.232695,27744.311609999997,24139.446311
24456.488952,23676.558968999998,28248.133380000003,30474.992528000002
29753.174693,28832.204144,29387.076478000003,30058.887857
27106.641099,24208.550598,26455.845354999998,26113.64837
24828.7027,27450.871244,23006.214077,22387.109437
26136.306043,24804.159473,34230.670721,30235.924074
29014.422661,24380.30255,22832.59964,21767.068812999998
24934.362896,23260.732745,25905.568458,27993.137805
27195.078977999998,25652.985672,29372.943787000004,26664.343864000002
18606.196837000003,15895.407212999999,16041.083723,16573.639848
26061.057718,23873.603691,26365.023849,27058.796989000002
32606.125435,34050.269788,37218.589713,35254.294337
29920.666738,28994.158868,33577.208204,36160.142984
24067.343155,26236.293811,18627.506226,20554.170124
23572.576288,32046.198826999997,31405.743083999998,29441.307129
26471.329871,23268.757646000002,27737.791979,31899.46504
25808.957251,25844.863827,28482.97217,28934.122551999997
33096.756399,29072.161214,21911.94602,23666.122735999998
28074.41831,31108.946422,35595.146813,32923.784522999995
18321.838215,28002.637663,31237.188042,30994.388439000002
25993.978634,24313.998809999997,21096.622669,20543.768162
23396.178878,31817.054811,25604.471656,26172.321325
21053.232785,19127.484832,15618.157560000001,16441.372726
25029.827166,31167.844363,30535.547242,29109.336446
27782.3307,22713.528448,23437.135077,27626.206668
23534.386287,29955.39315,30235.924074,31614.234947999998
26971.823073999996,23650.604824000002,22819.68351,27918.019632
31405.743083999998,32834.925646,37401.784568,34033.986080999995
28236.76275,28956.597814,25682.028757,23544.798185
25512.171695999998,26150.528916,24268.659231,23149.478693
29637.177979,32058.807924,35306.429112,33432.901565
24513.351243999998,25971.562873,30954.418981000003,28700.200761000004
22908.980492,27908.779619,23676.558968999998,24899.425682
27241.716875000002,24244.563684,25642.45486,30367.690158
20345.579579,26212.53003,29882.968359000002,30466.838781
25746.992673,26804.645513999996,32693.001798999998,28775.897949
29698.253022,21283.919503999998,25310.076001999998,21928.46804
28248.133380000003,30267.523611,30163.053197999998,30387.636584
26263.295181,26172.321325,27645.900512,29372.943787000004
27569.260151000002,22769.001154,20955.652068,23161.837584999997
26205.3807,26674.491934,25317.324437,19999.195708
30163.053197999998,28515.409187999998,29456.875118000004,29216.230543
30641.831583,32653.493924,22757.08683,23948.965006000002
17284.943388,30797.326789000002,35697.714878,31539.882895
31657.802130000004,27333.806599000003,28450.357169000003,26397.162838999997
34113.419652,29595.94229,24104.807619,23719.750115
26573.788753,26923.011066,20731.049877999998,19688.091245
28198.929634,24098.089827,22330.159741000003,26992.895785
23731.23674,37242.264939,31466.973033,39002.683172000005
24327.466378999998,27429.786238,28956.597814,29230.524702999995
24993.797898,28482.97217,30851.457022,28482.97217
22713.528448,23753.173003,28460.740191,27782.3307
23222.050481000002,26113.64837,27202.440084,25993.978634
15708.419874,12935.139889,24943.728844,33814.685635999995
25819.911771,24610.773219000002,25857.987374,24984.580473
26940.896069,26971.823073999996,26954.072555,27941.469592999998
23286.104728,22953.264627999997,20334.767941,19579.299298
30767.918658,26653.791454000002,27429.786238,28364.394301
28956.597814,23798.20828,24424.318651999998,27717.51141
25372.441817,27467.338604,19563.753371,17813.855081
25142.000027000002,35403.600266,28375.830920999997,26954.072555
29497.998754,29273.92479,33626.11943,34923.264727
23332.042495,19407.092894,21674.598319999997,27674.637149
28552.338005999998,25285.756955,27397.045841000003,24943.728844
19407.092894,22400.870129,27143.474987,26983.685163
30811.925192000002,34785.274427000004,33864.222256,29901.391444999997
26810.805205,23863.94854,25158.445689,24804.159473
20395.90772,25198.375327,29216.230543,27558.841554000002
19539.712085,32348.873772,31441.809377999998,31386.433614
25133.955237,21725.137710000003,31539.882895,41622.018391000005
23455.945488,20651.363994,25448.849298,28287.112994999996
15689.004786,16237.044858999998,14933.972643000001,11083.184924199999
19873.221009,18029.398961,14971.557289,13826.521690999998
17570.122392999998,21454.147034,26011.544805,24043.733081000002
27606.292043,24057.131469,30108.495536000002,29347.611362000003
24674.909120999997,25047.415167,21820.476926,23470.058289
20054.410061,19258.350531,16144.212448,20636.390502000002
21608.067344,23534.386287,27617.952302,28034.120484000003
24622.981428,28585.786604,28063.536709,24466.097514999998
22706.117779,34851.076418,22557.92236,22548.75951
26875.670692000003,22993.750378999997,20784.944914,22420.053388
26074.058673,22706.117779,19258.350531,19539.712085
25413.386183000002,27058.796989000002,29055.493841,28223.657927
30785.885047,28619.603916,18386.75459,15819.512369
22347.704497,21387.594489000003,22576.574638,22993.750378999997
26308.836291000003,26126.125475999997,25491.867518,25179.535673
23703.610718,26054.602207,32046.198826999997,31133.583477
25179.535673,25076.506524,24436.485672000003,24748.509359
27160.82855,22133.942624,26485.384888,28680.448051000003
23685.648048,21694.10381,21406.915455000002,29800.198181000003
21180.946669,19908.817363000002,30811.925192000002,26205.3807
26028.098507,24436.485672000003,23744.889588,25784.55308
18623.592439,26061.057718,28969.092337,34699.414390000005
25879.788612,23631.054192,23268.757646000002,23986.215315999998
16054.315846000001,31066.684927999995,29187.696863999998,31830.268774999997
27836.612019,26954.072555,26761.875238999997,30535.547242
26445.480903,23783.774398999998,22099.283841999997,23775.710821
19951.278278,27582.160840999997,23161.837584999997,27822.678396000003
21835.228512,23565.419164,18620.518004999998,28043.839348999998
26236.293811,23062.952416,23584.01755,19978.067763
25298.379173,28498.802756,19958.190028,22847.104897999998
18283.266375,12483.364252,14471.522433999999,18936.450982000002
25753.063583000003,23806.139919,26263.295181,25819.911771
29939.377256,29655.525333999998,32442.974097,28262.857991999997
28541.077148,28507.064286999997,17673.378980999998,18158.347698
27645.900512,23353.563052999998,25029.827166,24736.865325
24424.318651999998,24839.107436,22260.064562,24883.73253
27177.869241,26930.606972,27756.68924,26298.585526
26526.056848999997,32432.905135,34189.876693000006,32570.076129
34404.861026,22178.675409,24864.062643,32593.977717
27119.828853000003,34159.164048,25915.910198,24354.726748
28389.957634000002,27518.782446999998,20229.410588,22819.68351
26561.537884,24934.362896,21053.232785,18912.240501
25642.45486,23719.750115,25133.955237,24993.797898
32653.493924,27232.882921,27674.637149,27026.929288000003
20464.968449,22271.868290000002,21792.910026999998,24371.250193
24027.114379,30610.159600000003,31220.69792,25168.57348
18986.36718,21290.726910999998,23963.834838000002,24716.808836
21830.711986000002,24487.695109,28011.927347,27153.033813
27674.637149,22598.598537,28210.923281000003,25285.756955
28858.38203,32098.667704,24883.73253,20678.343792
19920.483533,24083.833912,21684.647311,19095.644774
22228.37932,25784.55308,27177.869241,27959.672362
27816.450696000004,28115.537195,25413.386183000002,25857.987374
24647.680417000003,20626.44908,23383.75293,22565.836288
25438.705005,25390.835088,25270.045394,22393.863468
27389.255398,22897.612053,27211.134615,23584.01755
29621.956538,23034.601373999998,18947.31896,17739.110405
32278.499929,25463.527641,25819.911771,29021.483882
24686.345136,13420.541996,15161.304070000002,19329.68235
23986.215315999998,23245.136816000002,20523.294908,14480.329868
23479.253096,31885.265424,23239.993346,21849.256923
24348.766813000002,27421.749461,34534.155846,32011.165683
24359.67861,21534.514055,20272.405421,20272.405421
22598.598537,24736.865325,19688.091245,18874.614674
29463.668244,23375.143192,25372.441817,24513.351243999998
26279.28845,29456.875118000004,30754.80688,31788.947071000002
28450.357169000003,31628.273739999997,22960.095544,22682.733394000003
22611.650193999998,18069.758579,20224.873125000002,20699.784286000002
23353.563052999998,30583.022222,24034.114422000002,26374.318517
27822.678396000003,25532.814170999998,23806.139919,23549.820035999997
26021.196055,25622.834302,34267.233636000004,36361.971145
25984.519607000002,27896.984626999998,23522.777188,22622.369819
26011.544805,30318.283643000002,18821.636907,20409.209206
24748.509359,23213.182089,14547.611406,19454.454198
25939.593397,31256.179575,33066.254796,32127.017605
29415.281967,23490.877136000003,25298.379173,25501.815961
17059.492967,28640.085065,32032.616414,30970.893082000002
18859.687701,30754.80688,31918.345217000002,31033.751736
23107.497548,25764.199937,28389.957634000002,26439.376925
16370.806366,24846.206211999997,18936.450982000002,20784.944914
20370.029872,23775.710821,26561.537884,28640.085065
29740.833955,27291.281147,24004.321358,26526.056848999997
25062.418364,26595.081821,24702.805809,28422.062868999998
32058.807924,25746.992673,29773.111751,26595.081821
23719.750115,21502.62084,23650.604824000002,25029.827166
23650.604824000002,20137.836900000002,25248.573902,27333.806599000003
25093.260625000003,25635.942373,22234.812765000002,24104.807619
24814.927243000002,18924.596114,18087.762403,22750.865922999998
24313.998809999997,23446.597969000002,23685.648048,20926.79784
22565.836288,20707.346293000002,23707.295168,26819.981756
24188.852032000003,22218.837922,22506.819042,22053.363967
33136.871594000004,29621.956538,32188.806009,32260.640739000002
22444.767507,25123.939848,23062.952416,19528.684478
23631.054192,20658.833133,25532.814170999998,25093.260625000003
29149.669227,28600.206832999997,26689.944547,24436.485672000003
24853.616408,22548.75951,27353.309908000003,26224.058899000003
22886.083986,24162.128503,25652.985672,22178.675409
20757.507466,19286.013979000003,37083.138321,25047.415167
30466.838781,39060.218023,36022.888697,33626.11943
22133.942624,25298.379173,21476.236238999998,22377.477723
33365.229215,28096.288124000002,30367.690158,27429.786238
13556.808265,25426.350228,26857.271021,30754.80688
25604.471656,27953.705858,28430.635041999998,31727.328571
25205.900617,25819.911771,14432.691947,15262.102367
32404.568708,27050.276827,16932.12867,24359.67861
24846.206211999997,24853.616408,22435.776136,26197.359555
23666.122735999998,21492.338521,24984.580473,22089.036347
41024.914524,27849.851069000004,20236.298107000002,20307.365389000002
34385.420045,26496.066706,22630.077815999997,23806.139919
22953.264627999997,21191.479466,16867.951431999998,12769.848484999999
21406.915455000002,24424.318651999998,25114.268074,24300.740448999997
24697.305972,22944.751168,23696.43997,23268.757646000002
27626.206668,22984.692209,22672.836984,25483.792792
23963.834838000002,27878.376175,23940.792902,24526.600504
26930.606972,29109.336446,31500.253767,28024.948447000002
24728.254811,26908.370614000003,34404.861026,29627.300864
19621.448698,29815.614698999998,29313.726067,28718.142780000002
20288.737239000002,16539.921620999998,14232.472727999999,11130.974897600001
28303.386666,27505.26312,28223.657927,27478.931851
21492.338521,29337.472684999997,28619.603916,29003.373745
22045.672769,28438.696928999998,33215.923274,25403.076932
31441.809377999998,32693.001798999998,21115.056388,21406.915455000002
28526.129765,30096.46027,30548.825543000003,31317.022112
25797.006989,22164.88158,22178.675409,23761.010964
24496.402930999997,31599.750756,35742.377428,33182.543771000004
25635.942373,25808.957251,25426.350228,22672.836984
26082.048123,22802.927187,23260.732745,23213.182089
21069.848991,22824.884633,14854.470804,19493.723655
23490.877136000003,25270.045394,22319.193336999997,20392.106865
23006.214077,23470.058289,24027.114379,23685.648048
23062.952416,24445.606593,24348.766813000002,21602.942141
19711.409533000002,23222.050481000002,28489.955402,30016.494767999997
20699.784286000002,24401.909611,27582.160840999997,24208.550598
24390.937547999998,23177.545296,20685.258596,20887.049687
22070.302596,21785.092977,24846.206211999997,25220.170886
14659.559803,22480.00307,26782.496630999998,27510.429121
24955.69486,23986.215315999998,24162.128503,22164.88158
16363.819645,25062.418364,24083.833912,26011.544805
35042.86895,23479.253096,19755.525996,20345.579579
13712.09044,24188.852032000003,30677.249288,31674.398315
17173.737266,18758.74566,24124.962118000003,27878.376175
25270.045394,25984.519607000002,31487.802052000003,29243.018407999996
31696.093784000004,29882.968359000002,27094.882086999998,27094.882086999998
21973.701251,22648.462003,24339.941419000002,21135.787544
27639.068159,23957.510402,22657.521032,20236.298107000002
23815.584580000002,21849.256923,27478.931851,25960.999842
23584.01755,23744.889588,28902.815032000002,29399.518871999997
11988.01972,20081.89775,17766.789991999998,22581.837161
25403.076932,21162.049006,28889.626824999996,28858.38203
23013.55517,26348.422833,23769.451874,21716.116978
22984.692209,25179.535673,20775.398334999998,20095.609925
23769.451874,22533.031053,32606.125435,28396.464887
23696.43997,24641.900649,28515.409187999998,27130.498889
26864.139032,29939.377256,28807.855428,24697.305972
25198.375327,33982.537068,35403.600266,29773.111751
24238.119634,25087.698175,31066.684927999995,30910.383629
21127.851659,20294.75108,21143.811011,22706.117779
34327.892729,24654.827275,30058.887857,33277.797246999995
23597.348233999997,25326.388796,24782.364931,22697.44266
24254.809061,31967.846754,25764.199937,24284.909207
24004.321358,24466.097514999998,21694.10381,23116.206148999998
26092.451634999998,22617.804255000003,22872.993147,23707.295168
25100.143982999998,24254.809061,30623.398387,32310.067095
24476.411892,29515.110988,23986.215315999998,29387.076478000003
21928.46804,15677.987787,16242.922082,16727.046708
26689.944547,20812.152578999998,27896.984626999998,22468.954057000003
25764.199937,26082.048123,20570.242911999998,19183.871556
24083.833912,22347.704497,21901.158537,20143.350017
24756.775444,21792.910026999998,21561.872396,22968.731516
25189.347638,27106.641099,28096.288124000002,25326.388796
29399.518871999997,21978.661777,25595.610558,24794.376417
21855.552334,25258.003655,16863.558759,17011.217978
26701.983446,26365.023849,23203.666181,21229.43576
23232.686328,23203.666181,23753.173003,22444.767507
27478.931851,20409.209206,23973.238333,21053.232785
23089.604876999998,24520.703365,21643.082593,21454.147034
28902.815032000002,22657.521032,23606.606217,24864.062643
24268.659231,29901.391444999997,30706.553122,30623.398387
26397.162838999997,26940.896069,29021.483882,28198.929634
29109.336446,32776.480686,36689.984341999996,34159.164048
26782.496630999998,25512.171695999998,23549.820035999997,25456.287016
28843.687883,20477.690243,23089.604876999998,24487.695109
22779.567113999998,26263.295181,23515.117019,22779.567113999998
22930.040356999998,24292.704145,16270.994987000002,19584.584265
23029.784343,20301.24405,28793.264405,22408.931715
21989.309898,31118.687576999997,21427.782356,23299.481949999998
31307.960086,30811.925192000002,28656.07925,25724.380087
24874.705665,22757.08683,20122.721341,21115.056388
23072.465722,29243.018407999996,24911.094300999997,26749.077369
27558.841554000002,23089.604876999998,21613.610478,22195.881437
26390.803167,21920.30053,26674.491934,23676.558968999998
25248.573902,21394.416814,22159.680163,24610.773219000002
23905.628093,21247.596693,25168.57348,26845.452455
32793.249037,22810.584381,24814.927243000002,28629.149222999997
21901.158537,25712.389839,31386.433614,32160.026656000002
25890.541042,20693.495776,23559.598325,20158.063401
27153.033813,28760.650235,33294.109444999995,27505.26312
32231.777519000003,31974.290341000004,27106.641099,30985.347617
25687.671051,23905.628093,20492.743338,21868.056364
22757.08683,30235.924074,24589.980359,19563.753371
30583.022222,19966.789839,21005.087303,24934.362896
30217.007416,20636.390502000002,21290.726910999998,19799.08985
63061.071094,41252.504485,8344.8696226,14870.397518000002
24043.733081000002,24327.466378999998,23501.208428,20354.955278999998
23863.94854,19488.228588,17454.357165999998,18825.89153
17777.985178,28687.577006,28526.129765,27806.865833999997
21767.068812999998,32215.441645000003,31048.700246,31953.438841999996
16942.104505,26416.811737,29655.525333999998,28981.967276
25317.324437,24567.15931,21043.064746,22124.489009999998
27737.791979,25543.06058,23137.597046000003,23957.510402
20812.152578999998,24647.680417000003,24526.600504,19258.350531
25667.247314,22045.672769,20636.390502000002,23641.269805
25310.076001999998,28375.830920999997,24067.343155,25372.441817
21592.307385,26341.396449,26900.864977,24839.107436
25390.835088,25501.815961,20832.221916000002,22243.333831
24634.316313,31519.189503,22682.733394000003,26021.196055
22832.59964,22922.004279,24169.409542,26382.413462999997
24736.865325,31186.847093,31152.334103,25652.985672
26485.384888,27410.710476,32144.26727,31048.700246
19978.067763,29485.778408000002,26804.645513999996,27195.078977999998
20678.343792,25687.671051,27536.763851000003,29313.726067
27094.882086999998,28541.077148,33182.543771000004,27143.474987
27450.871244,24551.653818,24327.466378999998,24380.30255
23427.067352000002,24748.509359,28262.857991999997,28469.38918
15095.715149,13631.026287,8879.4597443,13448.031706999998
19999.195708,20010.193659,21652.347343,19047.459401
16735.962666,25527.876609,24233.043004,27202.440084
27972.172155,21143.811011,20282.843625999998,20288.737239000002
23245.136816000002,25708.461703,20863.610016,23169.393256
15169.836647,12546.104924000001,9660.7185855,15327.624291999999
24466.097514999998,23559.598325,23455.945488,21855.552334
23886.850812,22672.836984,22347.704497,21895.190782
22319.193336999997,24496.402930999997,22868.668734,24401.909611
15980.702467000001,23045.342314,23905.628093,28210.923281000003
21213.784267000003,24622.981428,12954.615573,19822.76776
24415.034271,23332.042495,24634.316313,19699.323454
26102.107890000003,25248.573902,26374.318517,26263.295181
25076.506524,25697.009097,25463.527641,26074.058673
25087.698175,22288.078401,21341.076392,21502.62084
24582.596937000002,21613.610478,20665.496789999997,21792.910026999998
18936.450982000002,26645.275705,20456.873235,24148.834999
24445.606593,29721.131492000004,27505.26312,28343.431717
21920.30053,23299.481949999998,24534.868500999997,22296.384521
22557.92236,23312.488075,26796.607851999997,29072.161214
36022.888697,24415.034271,16481.218607,19723.108195999997
20979.136187,23143.416527,20481.748908999998,18627.506226
24610.773219000002,23895.100108000002,29846.465525,35558.107947
26197.359555,21901.158537,23723.504944,23375.143192
24057.131469,28359.106637999997,27333.806599000003,25869.260227
28287.112994999996,28629.149222999997,28680.448051000003,23723.504944
29456.875118000004,20171.494294,25586.086873,30785.885047
23137.597046000003,26043.603359,18685.794553,19899.871588
15844.782516000001,24034.114422000002,27928.207273999997,26445.480903
22617.804255000003,22206.058628,21757.711121,24004.321358
25472.854497,24476.411892,26212.53003,26717.855312
23034.601373999998,22077.741803,24551.653818,23446.597969000002
22897.612053,19108.025144,23321.655412,20707.346293000002
18674.523713,21592.307385,18764.089322,14835.027909
27429.786238,23940.792902,14113.464845999999,16066.774421
22697.44266,21547.460434,22271.868290000002,21809.064918
24354.726748,25682.028757,27849.851069000004,27606.292043
21613.610478,21680.660825,20017.519117,20456.873235
17445.956975,29090.175241999998,25939.593397,25114.268074
19926.523503,23427.067352000002,21973.701251,23963.834838000002
20252.444425,31048.700246,33814.685635999995,31704.125072999996
21518.672351,21359.401258,23565.419164,22133.942624
22872.993147,18842.195829,21662.902607,21069.848991
19473.824091,18008.974001000002,16035.714364,14829.988725
24339.941419000002,24115.608581,20057.600115,17855.589437
23213.182089,25905.568458,27160.82855,27050.276827
25463.527641,21043.064746,22033.537622,20911.375034
28934.122551999997,29563.509389000003,25697.009097,28326.349353999998
23321.655412,20554.170124,22045.672769,22868.668734
18600.940028,20392.106865,21032.517455,26279.28845
27467.338604,25070.01755,16413.716720999997,18974.221802
23260.732745,22819.68351,23116.206148999998,24773.985243
18615.718063,27972.172155,28760.650235,31270.058463
23957.510402,20685.258596,25483.792792,21901.158537
21012.768267,19433.684975,21835.228512,20765.210882
22648.462003,25857.987374,22706.117779,23940.792902
18821.636907,18615.718063,12490.69221,17645.630727
21359.401258,20464.968449,24292.704145,27232.882921
17228.809433,21776.700204,21736.793773,24634.316313
26496.066706,23544.798185,17875.418675,17100.831292
22027.050744,28526.129765,19941.818482,21757.711121
25285.756955,24943.728844,26620.384363999998,21885.284818
21167.916279999998,19375.312547,17813.855081,20570.242911999998
20775.398334999998,21584.682294,21602.942141,22953.264627999997
25258.003655,23029.784343,25100.143982999998,30593.914236
20620.932459,18661.392591,17436.557701,21204.460374
20392.106865,22260.064562,27862.053676,23490.877136000003
20823.77839,19873.221009,20920.139638,26365.023849
23753.173003,18958.968449,27440.139061,22260.064562
28096.288124000002,29497.998754,21502.62084,20370.029872
20197.698371,21446.091416,21584.682294,21911.94602
22890.64246,20744.337474,25543.06058,20932.512949
20719.986838,22435.776136,21928.46804,22228.37932
16248.219205000001,22960.095544,25712.389839,27756.68924
19746.976243,21078.579501,22548.75951,20620.932459
11653.842739,29149.669227,30286.863007999997,32799.625105
27211.134615,22365.942976,19372.293364,19640.988336000002
16171.086371000001,21032.517455,21180.946669,16108.780372
23193.81918,22853.990823,23845.761012,26511.171710000002
22234.812765000002,18998.104665,24686.345136,23137.597046000003
24124.962118000003,19479.000391999998,19351.532558,24233.043004
17656.485478,23403.853245,29637.177979,27536.763851000003
24016.644266,16668.370963,11075.1763854,10714.708418
25844.863827,24016.644266,27816.450696000004,25746.992673
31628.273739999997,30133.066648,30253.498728,27085.388734999997
23203.666181,21973.701251,23072.465722,22005.867293
