wt_0min_1,wt_0min_2,env_0min_1,env_0min_2
137570.77459,132448.24943999999,137755.48417,130910.40564000001
130571.28865,133402.45981,127858.0768,124120.99542999998
131199.04492,129024.86827,115798.90748000001,145715.28201000002
135041.64837,125243.79265,118915.51158,143305.62984
128944.62878,129284.94782,141254.03815,136034.09645
131123.82934999999,129631.18304999999,129462.40921,126375.75701000002
136853.41861999998,135572.80731,127600.13155999998,129462.40921
139325.23327000003,136660.55981,143114.91038,133018.34802
148327.51103,134894.83294,144868.89718,130571.28865
126608.30063,125100.66333000001,120938.04982,133588.60893000002
133402.45981,125445.16096000001,124120.99542999998,138563.00492
136284.85090000002,142339.86070000002,140377.90148,126939.34749
138364.42123,128512.34768,129895.58475,130435.75363
138153.38977,132113.33325,131794.68207,129191.28043
135572.80731,123659.37107,125769.81664,124908.52291999999
132448.24943999999,133756.92794,130910.40564000001,127111.61254
135416.90764000002,138629.5425,125243.79265,142178.61239
121839.12590000001,124908.52291999999,131123.82934999999,131611.00368
108826.37072,113334.32959000001,153118.0476,121668.34169
129779.36022999999,131678.60095,132113.33325,135572.80731
134403.05962,137205.20276,136660.55981,121556.85796000001
119100.61134999999,125769.81664,129565.66972,135900.48933
130790.19654,129779.36022999999,125559.92293,121243.84062
132742.19133,134161.11052,133291.33306,126149.28644999999
143926.86397,136423.79073,132196.439,107913.78695000001
124623.95356000001,128301.02206999999,132448.24943999999,136660.55981
138563.00492,132742.19133,136114.84648,124210.74013
139830.12982,137945.04428,138563.00492,119525.24402999999
122857.59070999999,125010.29493,137049.83034000001,125381.91993
127337.60029,128944.62878,113058.42218,141113.44982
125845.16855999999,122523.14676,143926.86397,131123.82934999999
141625.47331,130435.75363,132271.16999999998,140194.50829
25106.620538,23633.611621,33015.202859,28098.755121000002
140079.17949,133901.54913,121556.85796000001,126719.49963
121556.85796000001,121111.22963,128944.62878,127510.33060000002
123795.61656,129191.28043,116705.84449,132196.439
136423.79073,136853.41861999998,144023.04222,132742.19133
129191.28043,122857.59070999999,110349.60695,135041.64837
136374.10823,126939.34749,118500.58973,147703.96993
137945.04428,134030.72927,134030.72927,126046.55791
126939.34749,132563.58576,130325.36618000001,125445.16096000001
120360.4794,146293.95075000002,118584.86899999999,130973.15597
131611.00368,137365.17161000002,130973.15597,126810.49888
133901.54913,120471.75725,130021.73727,107537.97145
129327.55282000001,120264.05943,142047.30883,126295.87406999999
133234.39682,136114.84648,137945.04428,128625.99413
130973.15597,120040.78996000001,124623.95356000001,136559.22271
107251.28034999999,110058.2976,138629.5425,119021.82211
141453.72913,140466.61085,135416.90764000002,135258.73575
124210.74013,128164.54991999999,131199.04492,121410.65186999999
122329.04233,115090.75944000001,122113.50701999999,127736.26842000001
143305.62984,128843.18035,128512.34768,109640.63826
129284.94782,125559.92293,113536.81774,132369.61018999998
132369.61018999998,139830.12982,133901.54913,123071.1036
125634.97686000001,135258.73575,125936.29381999999,124039.36812
112227.50044,118268.44934,141010.93670000002,120040.78996000001
132196.439,129895.58475,123443.11895,120471.75725
132271.16999999998,130571.28865,130703.56402,126608.30063
126810.49888,134521.00173,133156.16243,125010.29493
135159.39516000001,132888.98976,127266.32912000001,123864.98023000002
127266.32912000001,129565.66972,128625.99413,123443.11895
125769.81664,121765.88102,120150.72387000002,125845.16855999999
128301.02206999999,128440.51814999999,132888.98976,138364.42123
128843.18035,133291.33306,122734.40663000001,124310.56225999999
123184.22922000001,127045.647,122329.04233,120360.4794
134704.57046000002,131123.82934999999,133234.39682,126445.92505
125936.29381999999,124210.74013,128440.51814999999,138153.38977
133291.33306,141891.70876,128019.16091,128944.62878
120938.04982,114432.71264,111363.16662,121839.12590000001
125559.92293,120710.9825,126295.87406999999,103115.50842
121023.85063,118406.771,135900.48933,119231.81210000001
24590.229887999998,26064.216515,120710.9825,142706.75496
124516.70665,126375.75701000002,121243.84062,130325.36618000001
120264.05943,127111.61254,133402.45981,122523.14676
140466.61085,138943.43945,130571.28865,128019.16091
42726.178473,43537.421145,107065.84410000002,116972.64037000001
128019.16091,129327.55282000001,126608.30063,118584.86899999999
130021.73727,131982.89325,120360.4794,109967.95451
131364.77881,127337.60029,124210.74013,124362.80038
128767.01902,131611.00368,123864.98023000002,117076.06054
117175.43103,110969.55231000001,103539.67609,140700.01327
128164.54991999999,122000.84206999998,116178.90517,130197.66557
133588.60893000002,130197.66557,124908.52291999999,114805.11131
143452.11708,136744.23778999998,144443.59778,144868.89718
121363.69814,119300.8835,123184.22922000001,136374.10823
134161.11052,127510.33060000002,128301.02206999999,107211.1245
127600.13155999998,121668.34169,119458.11984999999,117324.41042
127111.61254,124120.99542999998,119603.54656,130790.19654
136114.84648,138153.38977,136744.23778999998,125243.79265
119525.24402999999,121243.84062,118216.87565999999,117772.63736999998
126046.55791,123864.98023000002,119300.8835,120105.52428000001
119021.82211,122734.40663000001,127736.26842000001,118406.771
129462.40921,125845.16855999999,126445.92505,111166.19909000001
126295.87406999999,131794.68207,119525.24402999999,115637.74705
86544.78165599999,96644.842611,157691.59094,131794.68207
103472.38863,115378.26548999999,130088.92224999999,128767.01902
124362.80038,130910.40564000001,117905.55571999999,118500.58973
125381.91993,135416.90764000002,118268.44934,123309.11158
125010.29493,116876.76733999999,123071.1036,117905.55571999999
124788.11483,114040.63585,121023.85063,138943.43945
125100.66333000001,130088.92224999999,126939.34749,123795.61656
106738.58614,105348.4216,133018.34802,118079.06625
130435.75363,124362.80038,132563.58576,109828.72032
138756.19402,133234.39682,129024.86827,119706.89683000001
127736.26842000001,127600.13155999998,124362.80038,122857.59070999999
114204.00353000002,114896.24492,118668.01265,116666.94323
91431.64618299999,102280.053732,129631.18304999999,106951.20578
120710.9825,122113.50701999999,121839.12590000001,113876.83075000001
127045.647,129462.40921,125845.16855999999,116705.84449
129895.58475,138756.19402,123309.11158,124788.11483
120840.25692,119603.54656,124310.56225999999,112562.91412
128512.34768,128767.01902,126810.49888,122224.61321000001
118668.01265,113147.27641,109770.44920999999,119865.37404
127510.33060000002,109967.95451,113439.83679,139592.19703
122224.61321000001,127736.26842000001,116035.70393,121111.22963
126530.51583,115798.90748000001,109424.13725,132448.24943999999
129024.86827,123795.61656,129779.36022999999,105589.94057
112050.78791,118079.06625,125381.91993,114659.97437
122113.50701999999,113536.81774,117324.41042,105716.50226000001
123443.11895,131199.04492,128843.18035,119300.8835
118584.86899999999,112809.0595,133838.16041,106083.78913
109244.17101,112369.18148,107660.82548,122646.98053000002
116497.58711000001,122646.98053000002,120040.78996000001,119458.11984999999
114040.63585,119706.89683000001,108678.02603,120264.05943
130325.36618000001,120105.52428000001,125634.97686000001,124516.70665
123309.11158,121839.12590000001,121111.22963,115540.66748999999
189504.24859000003,168059.98447,73282.61093,151690.25894
121668.34169,120938.04982,115378.26548999999,122329.04233
117772.63736999998,119865.37404,120604.90878999999,112650.28308000001
126375.75701000002,125634.97686000001,122000.84206999998,114350.16604
122000.84206999998,112726.81072,120840.25692,122734.40663000001
130197.66557,126295.87406999999,118810.20519000001,122113.50701999999
44829.850493,52616.333319000005,163891.47518,101465.256993
119938.64524999999,126046.55791,119021.82211,117175.43103
117076.06054,124039.36812,114659.97437,98529.887598
120105.52428000001,113756.80123999999,121765.88102,109770.44920999999
115798.90748000001,124623.95356000001,115957.42246999999,115870.26891000001
121111.22963,120604.90878999999,122646.98053000002,115957.42246999999
101465.256993,105425.98393999999,132742.19133,116576.33869
116035.70393,113439.83679,115722.00878999999,114432.71264
132563.58576,130325.36618000001,137570.77459,127337.60029
109544.71633000001,104482.39418,99290.0233,128164.54991999999
108913.04321,116813.18598,103233.73751,134296.77938000002
94254.53609,86943.060927,82208.770737,184872.76328
99076.807638,100922.780757,120264.05943,116876.76733999999
124908.52291999999,115722.00878999999,122523.14676,115263.84082
123071.1036,127858.0768,120471.75725,109126.58407999999
125243.79265,121023.85063,113147.27641,114204.00353000002
128440.51814999999,125936.29381999999,126530.51583,127266.32912000001
123659.37107,126608.30063,116314.67493000001,110301.68437999999
130703.56402,131493.07189,125010.29493,129565.66972
118915.51158,110301.68437999999,112650.28308000001,111625.48681999999
114896.24492,118500.58973,109126.58407999999,115722.00878999999
125445.16096000001,130973.15597,133756.92794,122000.84206999998
117686.90626,116576.33869,121363.69814,121023.85063
113334.32959000001,107448.21525000001,130435.75363,133838.16041
111043.64966,111043.64966,110787.85748,121765.88102
113980.03081,108594.79199000001,103182.71561,125100.66333000001
112935.16465,116497.58711000001,111043.64966,111820.63421
119458.11984999999,108392.75167,106877.67248,120604.90878999999
109640.63826,107211.1245,121668.34169,120840.25692
114742.74228,123184.22922000001,106496.94038,110505.08774000002
115433.26376,119525.24402999999,111874.20189,120150.72387000002
117324.41042,122224.61321000001,116576.33869,112935.16465
113756.80123999999,118810.20519000001,122857.59070999999,118915.51158
115022.44006000001,119231.81210000001,106348.53199,133291.33306
110505.08774000002,115433.26376,111568.90208,113215.59748
111568.90208,114269.50434999999,102280.053732,106738.58614
112369.18148,104004.80394,103669.23175,123659.37107
123864.98023000002,126149.28644999999,115540.66748999999,118268.44934
117428.97148,115175.48629,116813.18598,118216.87565999999
103586.26736,114989.1983,112809.0595,114896.24492
120040.78996000001,125381.91993,117772.63736999998,119938.64524999999
127858.0768,121363.69814,115263.84082,113536.81774
116178.90517,120150.72387000002,103275.58584,116497.58711000001
110887.15541,103014.95775,92232.04055800001,127600.13155999998
116314.67493000001,115263.84082,115870.26891000001,108121.21665999999
113644.79797,119021.82211,106218.84014999999,110183.11158
110058.2976,109544.71633000001,101340.23329199999,112726.81072
115540.66748999999,112152.44865,112369.18148,110420.43809
120471.75725,123071.1036,119865.37404,111462.03378999999
112152.44865,117175.43103,111734.10452999998,108485.74513000001
118079.06625,116035.70393,116876.76733999999,117686.90626
106391.85539,108485.74513000001,112562.91412,110247.40459
115378.26548999999,110887.15541,105993.24864,110109.8658
118268.44934,123443.11895,119938.64524999999,116314.67493000001
113215.59748,107791.14891999999,114896.24492,100541.09138
121243.84062,122329.04233,120105.52428000001,113756.80123999999
79829.209112,79001.23795200001,72615.330345,76067.627974
108235.45042000001,114350.16604,97426.38034100001,126530.51583
114350.16604,109349.17642,116497.58711000001,107967.899
112809.0595,111734.10452999998,105425.98393999999,111990.13928
106496.94038,103115.50842,111990.13928,112050.78791
120604.90878999999,116972.64037000001,114742.74228,111095.24376000001
106282.78033000001,97740.821578,99720.163395,121363.69814
115637.74705,117076.06054,109640.63826,111734.10452999998
103433.3684,113644.79797,111820.63421,113644.79797
114659.97437,116178.90517,115433.26376,105174.9939
109770.44920999999,114533.58445,110247.40459,101213.09561300001
121410.65186999999,115637.74705,111462.03378999999,115090.75944000001
106951.20578,107863.21007999999,109883.04654000001,111043.64966
115722.00878999999,117905.55571999999,110420.43809,107448.21525000001
102696.78117,102123.85049000001,126719.49963,104004.80394
120150.72387000002,127266.32912000001,110574.20460000001,113980.03081
109967.95451,105716.50226000001,116972.64037000001,115433.26376
116876.76733999999,111363.16662,113644.79797,106540.54595999999
118500.58973,111166.19909000001,104721.05901,109544.71633000001
107791.14891999999,109699.54655,114139.35652999999,114533.58445
116576.33869,110183.11158,116666.94323,103783.2439
116666.94323,117324.41042,112152.44865,112227.50044
113058.42218,117686.90626,112935.16465,105912.71719
95176.609672,101816.305389,124516.70665,116178.90517
126445.92505,124788.11483,119100.61134999999,110574.20460000001
111990.13928,111462.03378999999,106627.26866999999,101512.38143899999
114989.1983,111625.48681999999,115175.48629,116813.18598
100640.18405000001,102063.221179,101728.379874,127045.647
116972.64037000001,118216.87565999999,114269.50434999999,103433.3684
112650.28308000001,108913.04321,108392.75167,106496.94038
108485.74513000001,113980.03081,117428.97148,110058.2976
111095.24376000001,111990.13928,115090.75944000001,117587.71410999999
119603.54656,116705.84449,118079.06625,116035.70393
113536.81774,106877.67248,109544.71633000001,115378.26548999999
117587.71410999999,114742.74228,110301.68437999999,110714.08203
109699.54655,104633.34521999999,105473.20164000001,115798.90748000001
109045.13070000001,115870.26891000001,108594.79199000001,110887.15541
114432.71264,110349.60695,110887.15541,107357.21346
83809.989443,97222.628831,117175.43103,120938.04982
110787.85748,111095.24376000001,109967.95451,113147.27641
90757.085069,98409.467287,117686.90626,113334.32959000001
111625.48681999999,119100.61134999999,117587.71410999999,106812.90337
113876.83075000001,112562.91412,110183.11158,102280.053732
115090.75944000001,114204.00353000002,109828.72032,112464.31365
97549.468453,103182.71561,109349.17642,105294.05179999999
111820.63421,110714.08203,92195.816834,118810.20519000001
119706.89683000001,117587.71410999999,112050.78791,108678.02603
97121.456045,107602.4946,108826.37072,111874.20189
110574.20460000001,96546.311514,110630.54238,119603.54656
113147.27641,113058.42218,111166.19909000001,94309.527717
109424.13725,107537.97145,104408.14413,106627.26866999999
114533.58445,103275.58584,107537.97145,111363.16662
126719.49963,118584.86899999999,112464.31365,101669.042688
115870.26891000001,114805.11131,112726.81072,104572.54241000001
97000.917661,94365.776234,93348.879735,109045.13070000001
109126.58407999999,108235.45042000001,107026.41023,105026.12574
110630.54238,101967.68025100001,107146.16156,101567.91828700001
103849.08482999999,110247.40459,99367.212381,104119.17705
114139.35652999999,114659.97437,110058.2976,102809.39181
102809.39181,100467.30898599999,97222.628831,113439.83679
112562.91412,121556.85796000001,107863.21007999999,103727.16128999999
111166.19909000001,107026.41023,107251.28034999999,101010.063335
85002.979242,80617.433335,114350.16604,106391.85539
100848.313035,107251.28034999999,107791.14891999999,108235.45042000001
107211.1245,101090.623607,107967.899,107660.82548
107537.97145,114139.35652999999,113215.59748,105993.24864
104119.17705,107722.76628999999,107602.4946,96356.57266
89452.016669,87511.380823,99756.555544,112369.18148
101816.305389,107146.16156,106391.85539,107722.76628999999
94629.694318,81278.904958,119706.89683000001,109699.54655
115957.42246999999,116666.94323,108913.04321,104633.34521999999
101269.704986,101995.02563199999,98409.467287,101090.623607
89694.488625,88225.486636,75921.078438,139741.18447
107065.84410000002,115022.44006000001,105294.05179999999,100759.842374
104896.14216,111820.63421,99572.233493,108392.75167
102894.25617,98337.76772999999,115022.44006000001,111273.13798
110420.43809,103233.73751,101567.91828700001,107026.41023
110969.55231000001,115957.42246999999,110969.55231000001,102696.78117
111363.16662,111874.20189,108485.74513000001,108826.37072
110183.11158,106282.78033000001,106812.90337,104721.05901
111273.13798,102604.40381999999,105912.71719,104963.61961000001
100380.85955600001,92529.60827699999,107211.1245,119100.61134999999
99405.05140899999,103783.2439,103115.50842,99756.555544
112464.31365,119458.11984999999,111625.48681999999,100078.446902
106877.67248,111568.90208,97302.615884,114742.74228
88006.283218,96764.66291,114989.1983,101900.36116
110714.08203,109640.63826,113876.83075000001,91230.068131
98467.74733900001,95414.436429,100120.33499,114139.35652999999
115263.84082,105912.71719,110505.08774000002,103233.73751
105473.20164000001,96701.391087,105644.81988,92924.223531
92698.416013,94114.085207,88520.339725,114989.1983
98878.934813,99572.233493,114204.00353000002,103014.95775
104482.39418,108121.21665999999,103586.26736,87663.324232
100759.842374,93764.025925,95884.253306,105473.20164000001
108392.75167,102696.78117,100467.30898599999,108913.04321
113439.83679,109424.13725,110714.08203,100120.33499
105993.24864,96600.241021,104633.34521999999,107602.4946
109883.04654000001,109828.72032,97822.677646,115175.48629
107026.41023,104326.33577,101816.305389,104408.14413
101010.063335,109883.04654000001,97507.93393500001,114040.63585
114269.50434999999,101010.063335,107357.21346,105094.35800000001
105174.9939,107660.82548,111095.24376000001,97426.38034100001
109349.17642,112464.31365,109699.54655,100380.85955600001
90979.682481,95467.268575,100677.618146,111568.90208
106812.90337,105294.05179999999,113334.32959000001,102507.52923
105716.50226000001,110574.20460000001,103849.08482999999,100033.80413199999
107602.4946,102507.52923,104896.14216,103586.26736
108678.02603,106218.84014999999,108121.21665999999,100207.466622
110109.8658,103472.38863,95176.609672,100640.18405000001
115175.48629,112050.78791,114432.71264,110630.54238
95623.393247,92319.952463,103433.3684,104482.39418
102507.52923,103433.3684,114040.63585,104812.45588
98631.010711,97549.468453,105241.50308000001,106142.16546
98092.827107,100033.80413199999,101644.08716899999,89995.958979
111462.03378999999,106951.20578,101465.256993,100313.706185
107967.899,105094.35800000001,106282.78033000001,92195.816834
106218.84014999999,107065.84410000002,101151.034479,94779.930679
105294.05179999999,106738.58614,98631.010711,99367.212381
102604.40381999999,97121.456045,100078.446902,105348.4216
107722.76628999999,95623.393247,88006.283218,107065.84410000002
105425.98393999999,100541.09138,97121.456045,105644.81988
107863.21007999999,104963.61961000001,105026.12574,96277.873192
99977.031132,109126.58407999999,108235.45042000001,109424.13725
110301.68437999999,113876.83075000001,105174.9939,105241.50308000001
105348.4216,109045.13070000001,102445.20638999999,110349.60695
102123.85049000001,99076.807638,95039.88401800001,114269.50434999999
104408.14413,107913.78695000001,106951.20578,110787.85748
119865.37404,110505.08774000002,113756.80123999999,95998.276708
92874.304984,103586.26736,100759.842374,90853.104365
101512.38143899999,106391.85539,105094.35800000001,99208.008699
98337.76772999999,108678.02603,96764.66291,106877.67248
108121.21665999999,106083.78913,101900.36116,100467.30898599999
107146.16156,105801.40430000001,100541.09138,93625.41008999999
100313.706185,104119.17705,104812.45588,97642.945317
83901.71823500001,83309.912071,114805.11131,95550.762859
110247.40459,109770.44920999999,100207.466622,92666.30605300001
98529.887598,98467.74733900001,98878.934813,99614.848711
102280.053732,95550.762859,94040.442559,109883.04654000001
106083.78913,100120.33499,95286.12474500001,100922.780757
103182.71561,107967.899,103935.43289,102445.20638999999
104963.61961000001,106348.53199,94779.930679,101995.02563199999
104326.33577,104812.45588,104572.54241000001,96497.425244
104004.80394,109244.17101,98337.76772999999,103182.71561
46932.487445,52413.091113,50051.794095000005,53630.529484
117905.55571999999,106142.16546,109045.13070000001,112809.0595
105801.40430000001,110787.85748,103783.2439,98663.781395
108594.79199000001,110630.54238,101967.68025100001,103849.08482999999
99290.0233,108826.37072,103472.38863,95467.268575
106540.54595999999,101340.23329199999,102063.221179,107251.28034999999
94689.58945300001,92349.941593,96077.781332,92276.582962
99614.848711,93026.618397,109244.17101,94397.976544
114805.11131,115540.66748999999,127045.647,94629.694318
100922.780757,94842.606194,92370.602948,103472.38863
101340.23329199999,104896.14216,104326.33577,103935.43289
88163.258907,90244.715876,101512.38143899999,101728.379874
105094.35800000001,92142.01329,97549.468453,96049.886883
100541.09138,118915.51158,106540.54595999999,97222.628831
105241.50308000001,107357.21346,105589.94057,93712.442964
103275.58584,106540.54595999999,99842.446642,90041.329137
102197.02969299999,96497.425244,106142.16546,98219.250795
107913.78695000001,97076.292913,90164.267231,112152.44865
83352.317554,86674.75323100001,102696.78117,101340.23329199999
100677.618146,96077.781332,105801.40430000001,88966.195456
99572.233493,100078.446902,96497.425244,90397.259172
104220.94937,105241.50308000001,101441.816863,97076.292913
100078.446902,101728.379874,100922.780757,98752.921591
97076.292913,99756.555544,92276.582962,104896.14216
90465.00328,85597.65887399999,97779.199214,90549.78759699999
89552.79271899999,90920.96805699999,94521.652161,98813.703703
96546.311514,90709.589598,89173.301038,100848.313035
99491.566538,98752.921591,99491.566538,101644.08716899999
101441.816863,105993.24864,106738.58614,96166.442979
105912.71719,111273.13798,104482.39418,94842.606194
105026.12574,101900.36116,97740.821578,94365.776234
101213.09561300001,103935.43289,104119.17705,95176.609672
70333.522216,72615.330345,112227.50044,98092.827107
95828.52037700001,99977.031132,98529.887598,103275.58584
91230.068131,105473.20164000001,107913.78695000001,99572.233493
107660.82548,97779.199214,103014.95775,98154.795146
98219.250795,99405.05140899999,92813.979578,92458.356219
93539.365655,105589.94057,93969.60439,109244.17101
92591.816063,89098.07477400001,85002.979242,109349.17642
110349.60695,99367.212381,100848.313035,95232.693661
95714.72151799999,101151.034479,94397.976544,97779.199214
103539.67609,99842.446642,101090.623607,97549.468453
86308.124561,89504.599387,90094.180576,101269.704986
99367.212381,95998.276708,102604.40381999999,96820.523189
105644.81988,103727.16128999999,99405.05140899999,103539.67609
89637.073577,85428.99516199999,92349.941593,98956.78911
101567.91828700001,112227.50044,95623.393247,92591.816063
101728.379874,110109.8658,102809.39181,100677.618146
104633.34521999999,99491.566538,96701.391087,93838.190868
96166.442979,101512.38143899999,95550.762859,102604.40381999999
97222.628831,88742.251775,89504.599387,102123.85049000001
103727.16128999999,99614.848711,96546.311514,94254.53609
101090.623607,106496.94038,99076.807638,98274.5381
76214.22734499999,75574.79882200001,107448.21525000001,118668.01265
99720.163395,95126.16695900001,95467.268575,96701.391087
96866.10458,104721.05901,100313.706185,94555.017328
103233.73751,105644.81988,96221.317091,103669.23175
105589.94057,102197.02969299999,98219.250795,93141.652631
95039.88401800001,95828.52037700001,89395.127326,99491.566538
98752.921591,101213.09561300001,98663.781395,117428.97148
96221.317091,96049.886883,96356.57266,91717.542881
104812.45588,101465.256993,102507.52923,95039.88401800001
100207.466622,105026.12574,102894.25617,91804.503204
95884.253306,89818.740264,83155.69891,101816.305389
95286.12474500001,88447.23277500001,100380.85955600001,92232.04055800001
97642.945317,103849.08482999999,95828.52037700001,92319.952463
101644.08716899999,102809.39181,97953.207441,97000.917661
96049.886883,101269.704986,92028.780211,86459.265527
99842.446642,102355.11809999999,98092.827107,97302.615884
81769.160934,77534.281348,89037.203824,106282.78033000001
106348.53199,99208.008699,93539.365655,96764.66291
107448.21525000001,97426.38034100001,96820.523189,95126.16695900001
77364.071354,83076.33971900001,94365.776234,99290.0233
103783.2439,100313.706185,104004.80394,96431.506639
86212.42069099999,92276.582962,95998.276708,106218.84014999999
97822.677646,116314.67493000001,105716.50226000001,101441.816863
100033.80413199999,97953.207441,94629.694318,93399.898051
94891.147151,99720.163395,95714.72151799999,93764.025925
97507.93393500001,91568.01981900001,88225.486636,92370.602948
93232.808687,90853.104365,90322.304977,110969.55231000001
98154.795146,100848.313035,97642.945317,94961.074506
86943.060927,101669.042688,107722.76628999999,93232.808687
100120.33499,96277.873192,96166.442979,91627.00053300001
96644.842611,96431.506639,101269.704986,89943.075463
104721.05901,101441.816863,103727.16128999999,95286.12474500001
65890.617467,59032.560890999994,110109.8658,92813.979578
95467.268575,85141.757928,85908.079711,90757.085069
103669.23175,101567.91828700001,104220.94937,90979.682481
91066.176201,94891.147151,86515.411337,90613.10988
90549.78759699999,92591.816063,94114.085207,87141.017749
91189.09647399999,102894.25617,102123.85049000001,92749.20232
103014.95775,92666.30605300001,87460.292703,99076.807638
101151.034479,89552.79271899999,92529.60827699999,107146.16156
92195.816834,96866.10458,95232.693661,95338.667252
92529.60827699999,100380.85955600001,88939.289657,96866.10458
95338.667252,89250.121506,82779.069649,102355.11809999999
93399.898051,87252.964933,89452.016669,101967.68025100001
95232.693661,96221.317091,94555.017328,98409.467287
89308.17661200001,100207.466622,91984.86073300001,99977.031132
91984.86073300001,94961.074506,98274.5381,87607.33024499999
102445.20638999999,104220.94937,99208.008699,93114.69339900001
92666.30605300001,96166.442979,89363.718129,102197.02969299999
91124.874494,86977.860799,93141.652631,104220.94937
98409.467287,98813.703703,98467.74733900001,93026.618397
92370.602948,92195.816834,101010.063335,92349.941593
94309.527717,90653.728264,101995.02563199999,99405.05140899999
98274.5381,98956.78911,102197.02969299999,105801.40430000001
102355.11809999999,97507.93393500001,94309.527717,88939.289657
91483.14596000001,94397.976544,99977.031132,90709.589598
87389.577951,89308.17661200001,80745.041512,102063.221179
74199.657104,77818.094667,113980.03081,93539.365655
93838.190868,98663.781395,91627.00053300001,89637.073577
94842.606194,91343.765543,88897.116154,82266.01668199999
101669.042688,95714.72151799999,100640.18405000001,96644.842611
92028.780211,88939.289657,91189.09647399999,85539.55416
106142.16546,92924.223531,102355.11809999999,96600.241021
83599.94895,78341.101928,93625.41008999999,90322.304977
95126.16695900001,92749.20232,87717.445019,97740.821578
97740.821578,91804.503204,96277.873192,104326.33577
101900.36116,94521.652161,96644.842611,88573.857055
91343.765543,94555.017328,98813.703703,87955.83100199999
87141.017749,87460.292703,90653.728264,95884.253306
82448.411658,91124.874494,75504.731753,105425.98393999999
85908.079711,89037.203824,89694.488625,94114.085207
94555.017328,101644.08716899999,91717.542881,85333.589612
95550.762859,91984.86073300001,97000.917661,94040.442559
94779.930679,95884.253306,90613.10988,92874.304984
94961.074506,98219.250795,93232.808687,83698.587753
90613.10988,90613.10988,88324.039937,93514.74426400001
98956.78911,98631.010711,101213.09561300001,87717.445019
101995.02563199999,113215.59748,104963.61961000001,95714.72151799999
83514.136274,84470.949369,96049.886883,99720.163395
92458.356219,100640.18405000001,92749.20232,101151.034479
89878.18758,89173.301038,84470.949369,96077.781332
99756.555544,98529.887598,91431.64618299999,94689.58945300001
106627.26866999999,97000.917661,92924.223531,86515.411337
70549.246434,71548.359313,94220.206932,115022.44006000001
102063.221179,100759.842374,93893.884886,92142.01329
93460.524607,88966.195456,91568.01981900001,94521.652161
96600.241021,96943.84644299999,81405.076122,98878.934813
94150.785552,98878.934813,94842.606194,96943.84644299999
83309.912071,87328.26609,83599.94895,93969.60439
96820.523189,93838.190868,90979.682481,92529.60827699999
94397.976544,98154.795146,93399.898051,94220.206932
101967.68025100001,102445.20638999999,98154.795146,89878.18758
89818.740264,94689.58945300001,91804.503204,93186.59082
107357.21346,105174.9939,98752.921591,88520.339725
91278.338666,91431.64618299999,101669.042688,99842.446642
94440.81416400001,91029.450828,86143.23084100001,97953.207441
104572.54241000001,99290.0233,100033.80413199999,91483.14596000001
80481.148239,75353.558893,72220.185067,93680.537591
96764.66291,94779.930679,93712.442964,83809.989443
88122.987859,94150.785552,89747.13462,92698.416013
91871.394653,104408.14413,94254.53609,95623.393247
83758.712793,85908.079711,92458.356219,88370.833253
93514.74426400001,106627.26866999999,95338.667252,91925.95739299999
93893.884886,88275.445423,86308.124561,106348.53199
81017.027322,79106.686369,79992.68859399999,107863.21007999999
96431.506639,97822.677646,92874.304984,85428.99516199999
87607.33024499999,85280.607716,91124.874494,92028.780211
91627.00053300001,93514.74426400001,89878.18758,94891.147151
86871.089444,85236.869775,80301.438406,83202.423632
84726.15387000001,98092.827107,80528.309756,84254.013532
89363.718129,86724.757747,85280.607716,88122.987859
96277.873192,103539.67609,93026.618397,90465.00328
97953.207441,91871.394653,96431.506639,84195.272186
99208.008699,104572.54241000001,106083.78913,108594.79199000001
97426.38034100001,103669.23175,93460.524607,94440.81416400001
87921.986348,92370.602948,88067.10922900001,93460.524607
74493.73968700001,80684.392007,96943.84644299999,93893.884886
88897.116154,90397.259172,85965.503555,98337.76772999999
97302.615884,94629.694318,91230.068131,89037.203824
96701.391087,95039.88401800001,94891.147151,95828.52037700001
94521.652161,92813.979578,94440.81416400001,84151.641279
92813.979578,85333.589612,94689.58945300001,91278.338666
81278.904958,84405.180287,84801.36426,89363.718129
89250.121506,93680.537591,84254.013532,88225.486636
85280.607716,88573.857055,81459.460835,82510.975335
84195.272186,90094.180576,92142.01329,86773.56358300001
87031.896135,87838.57873400001,92666.30605300001,75504.731753
100467.30898599999,93969.60439,87141.017749,84838.62596599999
86674.75323100001,91066.176201,90549.78759699999,91984.86073300001
92924.223531,89591.651659,93764.025925,82098.608901
80952.168126,87921.986348,90920.96805699999,85758.791669
89591.651659,84726.15387000001,82510.975335,102894.25617
98663.781395,98274.5381,89250.121506,95414.436429
93348.879735,87607.33024499999,93114.69339900001,90653.728264
75206.946088,83809.989443,80166.424245,86871.089444
93186.59082,91717.542881,88573.857055,85236.869775
82832.544372,76679.43464800001,71224.900341,86544.78165599999
84645.965929,97302.615884,93680.537591,89308.17661200001
96497.425244,91278.338666,95126.16695900001,80409.73056299999
93680.537591,89637.073577,88163.258907,83352.317554
88742.251775,80349.42412000001,82364.017271,97822.677646
92232.04055800001,90979.682481,93514.74426400001,85737.619343
88939.289657,90041.329137,89995.958979,85496.752351
88966.195456,96356.57266,91029.450828,86589.40777600001
88824.236442,86515.411337,85758.791669,89747.13462
