wt_0min_1,wt_0min_2,env_0min_1,env_0min_2
20304.714699,23734.700656,70107.383468,40400.470866
24447.248116,31695.317569,55583.66112799999,50874.390615
58927.535496000004,50801.998495,51627.300467,43803.159016000005
44887.273163,51434.744353,45447.798246,58039.578535
55243.68645,55243.68645,50611.860419,47700.869341
57496.297146000004,54646.409542,48327.539983999995,56662.68079
52316.817637,50661.480686,45152.666002,39816.030342
50524.206689,49639.023045,50404.111091,49124.356272
16305.790294999999,21304.153899,64006.97681099999,71876.159508
54965.534118999996,54965.534118999996,46171.533018,50801.998495
48012.936243,45193.448459,32342.318284,52889.72930299999
54646.409542,60324.161928,48967.886398999995,49912.477254
58872.326675,56925.108221999995,54646.409542,46313.028667
24914.442174,26745.328032999998,65945.54791400001,61711.083045
60060.907616000004,52499.089590999996,52118.831546,47476.409174
61711.083045,54067.927998,50705.0826,44285.553432
56191.013962000005,46956.09427,45839.911249000004,51384.503412000005
52889.72930299999,53860.314971,46707.187217,54293.18780199999
51571.121866,43850.475716,40984.610442,51434.744353
42858.744355999996,46759.660821,46956.09427,52395.97958
