wt_0min_1,wt_0min_2,genome_0min_1,genome_0min_2
96165.544298,91793.168892,80975.064805,92410.213936
92795.237077,92795.237077,91311.790718,86526.775399
71376.433724,65982.793693,80585.714593,69271.354217
115719.52707,104357.92383900001,86951.65896900001,85009.37193
42772.927578999996,50017.845408,107165.750483,93540.5434
75244.246181,81983.783308,71852.23582,71051.332711
82573.301619,77867.155896,63647.421160000005,66422.56624300001
94933.198947,94590.462746,75578.865816,81983.783308
85220.379455,85540.738849,76899.005041,107762.3041
41823.010489,56243.676682000005,39401.042284,45294.130326
143975.84513,133257.88047,124641.91910999999,131823.78251
82107.036149,77989.71012,77352.473291,71196.328424
79245.21096299999,96984.89988299999,77654.35194200001,88986.688758
73896.40065200001,85921.763746,96984.89988299999,98663.763171
87126.255008,87882.498803,69369.73911,62684.299398
98663.763171,96668.13696,80152.46177600001,83320.50371599999
59553.93517699999,63367.26875999999,113838.91909000001,86713.173525
74582.179938,79422.120577,93297.25080000001,90220.150552
39962.993439,50765.387702,64401.337438,71852.23582
118383.88444999998,131195.01001,92079.977308,102165.33676
94355.521675,85220.379455,82352.000467,83186.988481
92410.213936,101090.96467300001,82107.036149,88737.212223
66422.56624300001,75490.137512,75380.86078,73742.127165
34129.533049000005,40674.507422,116239.73782,96668.13696
36803.310597,40653.245396,80367.98222600001,67980.818374
54184.111781,54100.507828,59089.84656,55897.798835
117785.66794,123312.87741,77523.17922,96457.413249
77867.155896,87398.121078,83510.54734199999,89924.49617
125524.40007,121003.8297,55136.61217200001,57778.62744
45294.130326,51040.840929,105579.93817000001,93701.0317
72256.59583,83813.16184799999,72256.59583,81823.216753
89446.081034,101899.16438100001,81823.216753,113324.08406
80367.98222600001,69133.389067,76368.940225,76601.868722
26653.791454000002,31167.844363,129936.77746000001,86951.65896900001
36885.742224,41203.451815,76601.868722,69369.73911
108169.72219199999,76899.005041,72374.02643900001,64480.253247
53059.06217800001,51253.36376,44597.194915,41909.348249
89924.49617,94164.159559,79735.53931,87882.498803
53961.940449,58595.15910999999,64918.110198,58911.215889
94164.159559,75578.865816,70539.525585,60905.373074
77654.35194200001,94933.198947,80846.077615,84396.15779699999
68851.52112800001,72700.830447,67751.468393,73071.350822
86526.775399,75244.246181,125524.40007,110519.06605
92079.977308,99070.615441,68577.51412400001,73327.47124000001
77179.430065,71376.433724,86383.570793,82352.000467
71527.698697,56702.70496,72143.79165,56886.432407
99070.615441,109746.16457,89314.046782,92079.977308
59949.738775,63061.071094,75078.465746,73620.34497
96668.13696,83986.432512,66769.270242,72005.241605
90726.336887,86184.001119,71290.01655999999,73175.13454700001
88086.894243,80367.98222600001,64592.835638000004,77523.17922
51512.983033,73896.40065200001,99842.061706,133257.88047
74295.336083,75380.86078,84813.34446000001,80585.714593
96984.89988299999,86383.570793,62600.038514,65982.793693
78526.340139,89446.081034,70040.28707699999,77654.35194200001
78929.759441,73175.13454700001,73071.350822,70040.28707699999
72005.241605,78526.340139,69899.954209,80846.077615
77523.17922,81346.314561,70739.159726,77989.71012
54023.771038000006,62016.28698700001,78929.759441,83813.16184799999
81823.216753,74295.336083,73742.127165,72700.830447
74776.329172,89314.046782,78682.626347,74427.50025299999
75078.465746,72905.785876,49347.41507,50724.70633
71290.01655999999,68674.485913,77179.430065,74295.336083
43002.047924,45874.568157,76193.12167200001,62962.111713000006
91559.710949,92410.213936,73454.330017,85540.738849
69899.954209,84552.546346,71196.328424,77179.430065
48976.845939,58911.215889,82573.301619,79245.21096299999
103906.70531199999,118383.88444999998,95217.817157,114518.96111
74427.50025299999,74427.50025299999,87882.498803,85921.763746
43784.811097,52197.076827,87651.47436600001,81608.367061
74952.951145,77654.35194200001,61945.40904099999,69133.389067
64918.110198,84396.15779699999,50512.547937999996,53059.06217800001
59278.850763999995,67980.818374,48898.255847,52407.262650000004
87398.121078,98663.763171,51824.56711,52327.504834
83986.432512,75078.465746,71376.433724,70888.618534
55136.61217200001,82352.000467,57617.320822,80975.064805
89705.34744700001,84813.34446000001,74295.336083,83510.54734199999
72374.02643900001,68851.52112800001,85540.738849,75578.865816
109746.16457,76601.868722,64111.320319000006,75380.86078
31186.847093,37349.114149,83986.432512,78526.340139
116739.27437,106340.532629,88737.212223,99452.14246999999
17430.618073999998,26298.585526,90726.336887,46517.066923
102521.391273,91311.790718,63367.26875999999,61807.807609999996
82352.000467,93900.84651999999,74776.329172,74040.700171
58048.774836,61405.818236,74427.50025299999,75078.465746
76368.940225,80975.064805,70157.306683,79422.120577
83510.54734199999,88086.894243,73175.13454700001,95609.739934
54067.766918999994,53961.940449,76740.116839,63968.781202
39721.834416,45604.300664,62909.663648999995,59900.34976
81983.783308,73454.330017,66422.56624300001,66188.857155
45808.634277,44909.971367000006,38739.157396,36570.678113
76899.005041,91136.41558100001,83320.50371599999,86184.001119
42505.011632,37542.32142,86713.173525,67894.830195
108571.751479,104595.95805799999,105904.458987,115719.52707
52197.076827,71290.01655999999,59797.947065,65242.539336
50765.387702,49948.819012,49505.831312,48435.246628
