genome_0min_1,genome_0min_2,genome_60min_1,genome_60min_2
3018.8440352000002,3320.0794317,2467.65819,3253.4452213
4378.8306778,2827.7631299,2971.4684859,2849.8412115
2896.5674841,4582.7170652,3238.0968858,2866.0685622
4691.6074651,4881.482227099999,2611.6265281,2013.6527667999999
3969.9264577000004,3761.8934548999996,3409.2386211999997,2470.460324
5075.8415593,4299.3371773,2703.0176915,3792.5635632999997
4035.6376084000003,2943.1104802,3204.0102467,3417.1464419999998
2080.2833732999998,2639.8244944,2999.4871104999997,2844.8308248000003
3039.381659,2493.7693922999997,3230.8607381,3892.3219669
2395.0097161999997,4750.5633718,1730.9414140000001,1851.3537842
2758.7990323999998,2606.2612341,2983.6616219,1930.5065151
3588.5290393000005,3488.3434079999997,2926.8417356,2251.2546362000003
2819.7316720000003,4236.8204642,3646.7599526999998,3045.7143431
2713.2386579999998,2326.046835,2914.3398834,2498.9720358
1603.8958815,1839.5586590999999,3132.1247959,3085.8017184
3047.1552447000004,3688.7827788000004,1756.0654922999997,2409.7615185
4543.1758119999995,3938.5387046999995,4159.1634457,2993.9695048000003
4030.7477636000003,2929.5929558,3318.0964053000002,2412.8968546
3820.5845438999995,3715.6742682999998,3018.8440352000002,2302.4599734
2041.5384359,3098.274355,3249.0208539,3832.6552829
3101.9090515,2731.7152173,2883.1576341,4068.6825541
2685.0957726,3512.5012232,2918.1104581,3087.3507928999998
3124.4832696,3966.5328851,2592.6357436000003,3444.6357259999995
2768.2489539000003,3737.7516091999996,2639.8244944,3544.3936285000004
3107.7095247999996,4273.5240533999995,1425.8615578000001,1885.6198418
3503.232588,3977.3670343999997,1626.3103991,2083.7037904
3823.7995137,3657.3261107999997,3506.9340619000004,2771.5625556
4250.4323739,3015.1851252,1347.095634,2120.0416178
3606.5777351999996,3770.4046812,2973.3923440999997,2920.3453916
2944.5784985,3380.7186090000005,2422.2218369,2424.0892215
2878.5296828,3414.8194877,3862.9437524,3742.5066177
2786.0930357999996,2268.1364552,2704.1563410999997,3200.388731
4412.3736758,4330.8158119,3400.1314515,3663.8279842999996
4842.4562316,4429.5115516999995,2758.7990323999998,3188.5425322
3041.9580766,3822.3673282000004,3323.6675335,3063.3790538000003
3756.6179733999998,3065.2414660000004,3001.8965263,4112.762704
3618.2230172000004,3417.1464419999998,2569.8585938,3165.5719127
2663.8509398,3078.8550683000003,3548.3774905,3726.9336011
2934.5690723,2788.1085264000003,3710.4929332,2242.7150964
3391.1805644,3437.3965061000004,2904.1014628000003,3054.5058867
2602.5969831,4477.9569566,3192.4354623,3837.6552970999996
2720.1365077,3709.9302627999996,2784.5577531,2515.0243994
4790.1308888,4357.702103199999,2263.3187152,3201.784838
1616.3968696,3216.9704406,4088.5696411,3341.5970113000003
2800.8766095,3211.5874061,3444.6357259999995,2985.1947721
2678.7143533,3101.9090515,3375.8995219999997,3335.9775843
4991.780645,3678.4038073,3435.9149765,2523.4336344
2572.7876991000003,3169.4811904000003,2361.1941853,4059.1923541000006
3129.4461504,3327.3497378,3758.7945459000002,2788.1085264000003
3011.5797608000003,4216.0763886,3101.9090515,2822.0478273
2138.0819724000003,2867.8168418,2604.6716338,2211.4701142999998
3369.7268648,3712.4604995,2646.6267338000002,2982.182791
3715.6742682999998,3085.8017184,3293.6231701999995,4155.296484500001
2932.0460586,3230.8607381,2941.2343425,2819.7316720000003
2551.2189141999997,2602.5969831,4165.3467579,3822.3673282000004
2699.8404218,3946.3491768,2739.9267836999998,2607.6717801
2670.6093222,2884.4476964,3316.8949025,3299.8991177999997
2219.1130939000004,5224.1959979,1311.9418366,4216.0763886
2666.9673668,2761.4131431,3269.9266248,3508.6262866999996
880.36461269,970.5052633299999,6184.3537081,6342.3208734
3815.6533052,2749.4705886,1919.0428436000002,3828.5214504999994
3079.6880653,4082.2241268,1675.8272313999998,3622.7452184000003
3982.7282379999997,2718.2195447000004,2027.4881987,2217.6006082
3874.2175442,2565.2183023999996,3912.4032564,3206.1787509
1902.6356652,2561.7352962,2987.2200666,3320.0794317
2953.0712541000003,2962.0780973,2207.2634269,3084.2119082
2093.9850757,2383.8542091,1851.3537842,2490.9208324
2411.8385863,3561.2362961,3553.3966169,3517.5511392
2091.1927640000004,2859.9430711,3287.6454148999997,2728.3692929
3318.0964053000002,4706.5148213,2575.6546037,2755.933661
3943.1583488999995,3181.4660649999996,2431.3468571999997,3525.1491032
2634.2451231,3435.9149765,3500.859497,3011.5797608000003
3766.1608097999997,2627.6665712999998,2741.520358,2829.9495853
3535.0139378,4114.8579297,2633.1072071,3076.3161024
2784.5577531,3138.0821219,2677.4757841,4076.817772
2910.4607746,2707.1548040000002,3899.7664575000003,2463.8740372
3901.0839911000003,2310.4434868,3185.9273602000003,3437.3965061000004
3891.1858463999997,4228.608787,1735.0084995000002,4287.2202586
2399.034903,2512.4052159,4497.675814,3448.0350945
3661.8416677,5161.318918800001,3208.9413130000003,1768.275947
2671.8315453,3192.4354623,2723.1981459999997,2995.6989827
3529.1214769,3874.2175442,1996.5439437,3229.4324934
3731.9566898000003,3522.6374005999996,2368.4331964000003,2614.1358717
2883.1576341,2500.0497996999998,3311.6053165999997,3546.1575992999997
3389.7980382,2393.2082492,2875.5317413000002,2390.3547779
3286.0848013000004,2907.9271514,2768.2489539000003,3516.1229310000003
3967.5811777000004,3574.5200262999997,2664.9331727999997,2827.7631299
3596.8900478000005,3531.8333983,2115.0827164,3493.9062933
2834.9249854,4165.3467579,2912.2756447,2708.6411295999997
3178.6028676,3413.3719539999997,2807.2314214999997,3757.6980592
3411.8048049999998,4472.1165022000005,2321.3348943,2859.9430711
3842.4774346,5405.0108583,1818.690109,2546.4626666
2652.3268039,2594.1100149,3257.4445066,4102.1465948
2163.1535555,2274.191655,4450.1326117,3951.2361306
3183.5747441,4335.7124096,2453.2475721,2697.9205854
2790.7219696,2587.5051396999997,2325.0286831999997,2544.2440779
2610.1760096,3070.6031328,2115.7821838,3410.5182819
2577.1349414,2875.5317413000002,2510.0532931000002,2753.1695404
3327.3497378,3172.2478468,2050.560355,3066.7517806
3461.5115973,2797.8613441,1915.3582239,4315.7254851
2999.4871104999997,3240.9493523,3611.1901451,3218.4075476000003
2432.6106144,4500.650071999999,2889.9097907,3848.6343377
2886.076509,2467.65819,3517.5511392,3321.2626929999997
2121.7076282000003,2583.6959157,2963.1373825,3163.0966012
3434.1662465,4315.7254851,1916.6279900000002,3053.7349749
4275.2134531,4534.226006700001,2139.8191930000003,3249.0208539
3784.2617235,3159.8803602,3074.7411573,3431.0362446999998
2035.9558323,1724.8013858,1863.3994781000001,1847.3704418000002
2501.5023741,2572.7876991000003,2537.7124174,3957.9208715
2385.8809002,2515.0243994,2341.5925951,2316.3190440000003
3181.4660649999996,2456.7127118,1933.7927679,2949.8106908
3098.274355,2660.9880108999996,2993.9695048000003,2704.1563410999997
2948.2029684,2611.6265281,2367.1099784999997,2096.5138776
3819.0789154,3904.1807692,2652.3268039,2937.4193437000004
4997.3294899,3047.1552447000004,3135.8019607,3924.8369955000003
3077.6976818,2708.6411295999997,2028.4629086,2207.2634269
2708.6411295999997,2964.5211203,3737.7516091999996,3526.6315849
3757.6980592,2935.7479405,3459.677989,4508.9870782
3561.2362961,2426.1907944,2428.2567936,2110.040582
1697.6389599000001,2720.1365077,4090.8842796999998,4109.7350943
3951.2361306,2803.5134924999998,2578.2160722,2713.2386579999998
3356.6075100000003,3389.7980382,3458.2319817,3327.3497378
4131.1053206,3087.3507928999998,2728.3692929,3875.3382303
2470.460324,3218.4075476000003,3358.4298394999996,2907.9271514
2065.2025408,2368.4331964000003,3044.2009074000002,3639.1332718
2234.7460743,2411.8385863,2595.8000067000003,2934.5690723
1981.7565082,2629.0631542,4306.0620201,3720.5906671999996
3984.081542,3985.6260737,2284.4008785,1703.677922
4118.5300209,3323.6675335,2859.9430711,2477.6873449
3472.4146054999997,3659.0999772000005,3350.4999240999996,3150.8811061
2826.8519184,3733.953587,2208.4865113,2847.2179173
2620.3369418,3006.4522345,3442.7173188,2814.6276407
2528.8586037,2432.6106144,2120.0416178,1736.9386189000002
3233.1943956,2949.8106908,3535.0139378,2867.8168418
3239.9165212,3396.3131925000002,2755.933661,3230.8607381
2816.1814879999997,4040.413822,3314.0654397,3127.9483256
2741.520358,2059.4151201,4093.3176367,2900.2331101
2305.0412606,1750.2273163999998,3066.7517806,3580.8961536
2013.6527667999999,1770.3536886000002,4082.2241268,4267.3802659
4680.0309752,3742.5066177,2165.6299915,2451.1084722
3304.625789,3984.081542,2148.8908927,2496.4079548
4224.450179500001,3764.4315335,2078.4973880999996,2333.2049518
2884.4476964,2849.1344338,3427.0953731,3171.1623001
3523.381968,3529.1214769,2057.3839186,2656.3490619
1797.1138318,2531.5374461,4459.4077711,4120.8997768
2263.3187152,3313.0345496,3971.12826,2962.0780973
3803.2647534999996,2081.3588799,3201.784838,2623.1677576
4988.8844994,3704.0379621,2943.1104802,2426.1907944
3551.9363928,3471.1216104,3060.5577251,3181.4660649999996
2575.6546037,2819.7316720000003,2637.2775112,3257.4445066
2467.65819,2115.0827164,4777.5404088000005,3040.1539949
3418.2901238,3843.9469976,2849.8412115,3323.6675335
1207.4643447,1300.3195338,4691.6074651,4332.3051466
2449.5515414,2445.670227,2380.8215873,3654.5308654
3382.0422632,3384.7365904,2427.2698342,2741.520358
2951.9404279,4254.867988100001,1498.7277060000001,2611.6265281
2735.8043626999997,2350.3720988,2139.0581190000003,2136.3877631
4056.0345662,2599.9258517,2606.2612341,2284.4008785
1535.6852927,1511.1416436,3023.0247112,3115.3652177
2563.825835,2192.4213147,3003.2908066,2197.1534251000003
2629.8622605,3200.388731,4108.1328859000005,2680.4701528
2262.0945756,2872.588484,2563.825835,4470.564466
2728.3692929,2311.75611,3175.6326641,3455.5677490000003
4725.955920599999,2995.6989827,2656.3490619,2939.2017812
2764.1153488,3795.6216876999997,2865.1362778000002,2884.4476964
3066.7517806,3044.2009074000002,2565.2183023999996,2592.6357436000003
2559.5306779,2449.5515414,3368.1204793999996,4083.7275195
3172.2478468,3298.2646615,3353.5866126,3333.9750651000004
2059.4151201,2617.3735164,2634.2451231,2624.6590587
3338.1082754999998,4118.5300209,2508.8458878,2795.7811635
2813.2391999,2481.5699102999997,2715.7531584,3144.8900971
3593.9476469,3132.1247959,3365.1084726,3782.6108335999998
3927.296904,2970.5003647000003,1741.4199153000002,3457.6215595000003
3332.2030191,1979.8252897999998,2375.7418795999997,2668.1845292000003
2858.0948309,2713.2386579999998,2396.8536133000002,3070.6031328
3500.859497,2379.3824637000002,2097.3754679,2367.1099784999997
3314.8880470999998,3311.6053165999997,2586.5136512,3289.9794903
3069.4155444,2948.2029684,3138.9486972000004,1812.5719672999999
1705.8139539,1384.6459221999999,4525.647479900001,3081.0753277
3709.9302627999996,2754.9930879,2270.8172581,2671.8315453
2680.4701528,3316.8949025,2964.5211203,2699.8404218
2546.4626666,2569.8585938,3402.1476503999997,2204.3300841
2146.9395515,2688.7719968,3449.0599043,2206.080113
3130.7576233,3055.8359265999998,3583.3990783,2834.9249854
3795.6216876999997,3244.1693114,2877.0154294,3083.2759725
2974.6073298,2419.4884183000004,2348.5792119999996,2569.8585938
4830.4161027,4093.3176367,1577.8326412000001,2441.4674294
2463.8740372,2703.0176915,3113.78393,2610.1760096
2918.1104581,2530.6297782,2788.1085264000003,2991.4326068
2954.6576528,2591.3588068,3434.1662465,2718.2195447000004
3964.7774712,2089.5919323999997,2824.9922441999997,3813.0851439999997
2929.5929558,2904.1014628000003,3662.9094904,2951.9404279
4120.8997768,1297.6840214,1273.2110901,1633.0977520000001
3668.0851458999996,2721.4278762999998,3396.3131925000002,2618.4654585
2097.3754679,3126.2767223,2861.6593667,3246.2088016
2243.9137177000002,2431.3468571999997,3453.7354452,2818.4015949
3034.7231288,2177.7387682,2359.4795937999997,2828.6902225
2286.5757343,2313.8531502,4344.2431966,3491.8904178
2898.4898251,2941.2343425,3325.1388773999997,3079.6880653
2367.1099784999997,2523.4336344,3211.5874061,4500.650071999999
2849.8412115,3354.9662167,3246.2088016,2340.1740099999997
2151.9281892,2455.9064202,1809.1519176000002,1790.5228062
3335.9775843,1698.8852584,3875.3382303,3810.1430154
2215.2336910999998,2409.7615185,2383.8542091,3124.4832696
2436.9689981,2753.1695404,1563.0336049000002,2108.7023922
3206.1787509,2836.6705243,3024.8525892999996,3044.2009074000002
2586.5136512,2260.1689521,3181.4660649999996,2929.5929558
2985.1947721,2816.1814879999997,2286.5757343,4255.6097066
3044.2009074000002,3580.8961536,2296.1824046,2377.7428411
2287.6125207,2914.3398834,2979.0749603,2874.5534963
1948.4308966,1500.830726,4840.0826805,4371.233727299999
3115.3652177,2653.4497472,3793.805597,2202.759603
817.87938934,1145.9066285000001,5276.6453807,2944.5784985
3654.5308654,2621.7293852,3347.2192179,2419.4884183000004
2937.4193437000004,2802.3132765,2180.6686597,3039.381659
3262.4597065000003,2436.9689981,3047.1552447000004,2965.3794781
4116.5371233999995,3018.8440352000002,2901.3789989,2063.3881548
2964.5211203,3750.9556136,2176.1350193,2530.6297782
1971.6139925,1665.3449403999998,4126.5033647,3463.7631479
2933.4538466,3374.792773,2997.0776393,2030.0574292000001
3444.6357259999995,5189.6519521,1952.7282217,2085.8455602000004
2222.1333462,2405.34129,2762.5324769999997,3378.5982777
2531.5374461,3005.4783355,2400.2173641,3112.4577686000002
3378.5982777,2013.6527667999999,4311.2489337,3027.7175419
2363.6087887999997,3286.0848013000004,1973.0026153,2084.3871477000002
2633.1072071,2042.8632781000001,4118.5300209,2983.6616219
3249.0208539,2270.8172581,3908.0150603,3719.1774424000005
3612.1616157999997,3133.6969985,2344.6547920000003,3178.6028676
2056.1206361,2195.638688,2555.2487014999997,2369.511361
3398.6184915999997,3305.3635775000002,3120.5440697,3120.5440697
3143.9759097,2912.2756447,2128.9638532999998,2992.5843631
3924.8369955000003,3449.0599043,2490.9208324,2848.2312131999997
2093.186436,1869.3450723,3542.8628676,4106.4813036
3293.6231701999995,2726.0379031,1685.0030908,1856.9591023
1771.8646867,2479.1161505,2626.381448,4640.6911883
2207.2634269,3499.6758932999996,2416.8577482,2145.2417484000002
2030.0574292000001,1928.2756223000001,3279.9391558,3311.6053165999997
2709.7502673,2285.4551617,3404.3553561,1849.6965649
2370.6880725,2697.9205854,2721.4278762999998,2932.0460586
3004.5700675,3053.7349749,2924.0866091,2254.5432117
3287.6454148999997,2784.5577531,3165.5719127,2928.3621038
2532.5503608999998,2093.186436,2990.6506704,3489.5178294999996
3920.8432073999998,4702.4342708,1363.6707744,3068.1159374999997
3868.0118582999994,3375.8995219999997,2305.0412606,2311.75611
3912.4032564,3359.5322508,2618.4654585,2943.1104802
3222.1656524,3540.7542361,2578.8697517,2642.0938496999997
2719.2885249,3069.4155444,2635.7974956999997,3558.7069925999995
1873.9554358,2966.3086553000003,2753.1695404,3419.8130883
4529.1947998000005,3142.6802213,2009.1471629,2151.9281892
1598.8461502,1119.56434214,4402.9777808,4777.5404088000005
3491.8904178,2979.0749603,3053.7349749,2882.5285672
2428.2567936,3714.4603180999998,2919.518429,2617.3735164
2803.5134924999998,2463.8740372,3802.155758,2001.3436738
3913.5552258999996,2318.5944917,3115.3652177,3227.0346049
2660.9880108999996,2553.0082874,4032.1297911,2979.0749603
3834.5534675000004,3992.5121250999996,2087.7018834,2305.0412606
2019.6073031,3365.1084726,2714.505328,2902.7982494
3320.0794317,2472.0587338,2399.034903,1821.721857
2861.6593667,2458.7885272,3466.4562554000004,3648.8321671999997
3006.4522345,2182.617841,2749.4705886,1810.9561945
3123.4937256000003,3740.5802849,3864.5620537000004,3001.8965263
2542.3681095,3505.3751009,1621.4656488,2414.4052309999997
2512.4052159,2977.7513876999997,2195.638688,2233.3313328
2791.9437635000004,4175.5802903,1233.6317399,1712.5202366999997
1032.47201656,2148.8908927,3540.7542361,2403.4157523000003
2875.5317413000002,3472.4146054999997,2493.7693922999997,2276.0727782
2389.3155658,2865.1362778000002,3512.5012232,3731.9566898000003
2983.6616219,2944.5784985,2192.4213147,2781.2980572
3173.7415726,3289.9794903,2831.1714024000003,2154.5343651
2723.1981459999997,3773.8985768,3268.0317292,2098.4985228
2134.4354668,1738.4727734,2954.6576528,3618.2230172000004
1930.5065151,3201.784838,3379.8990805000003,2142.6055874999997
3331.2134263,2823.2883414,2179.9288122000003,2395.0097161999997
3246.2088016,2245.6015164,2300.3540242999998,2750.9210797
2599.9258517,3059.2039094,2738.8530083,3156.6050614
1778.0151142999998,2709.7502673,3200.388731,2039.8385157
3483.7764111999995,2309.4276429,2764.1153488,2026.0975032
3084.8451803,2767.3039223,2867.8168418,2028.4629086
1431.3025481,1007.91599471,3889.7909973,3123.4937256000003
3180.0269897999997,2982.182791,3884.9547282,2372.2723855
3839.1034711,2937.4193437000004,2745.784202,2645.2468114
2971.4684859,3530.2858282,2678.7143533,2497.7012151
2510.0532931000002,3276.9532438,2445.670227,2877.0154294
3029.4942407,2980.8347775,1985.8976102000001,2438.9413403999997
3413.3719539999997,3278.1927058,2863.2102133,2606.2612341
2592.6357436000003,2341.5925951,2685.0957726,2953.0712541000003
2814.6276407,3668.0851458999996,2158.7706568000003,2341.5925951
2909.5194292,2453.2475721,3076.3161024,2447.8032902
2537.7124174,2577.1349414,1820.2327583,2673.6298252
1558.0785979,2145.2417484000002,3276.9532438,2237.7425963
2451.1084722,2264.8314823,2572.7876991000003,2396.8536133000002
2995.6989827,3335.9775843,2245.6015164,2963.1373825
3305.3635775000002,3285.0304131,3029.4942407,3101.9090515
2003.7283763,3012.8204876,3098.274355,2561.7352962
2986.1640472,2939.2017812,3043.1097369,2274.191655
3830.6368537000003,3109.5928255,2477.6873449,2224.7364568000003
1915.3582239,2546.4626666,2767.3039223,2473.3579017
3087.3507928999998,2739.9267836999998,2255.9788856,2542.3681095
3089.1693158,2790.7219696,1576.7571149,2176.1350193
3036.3725533,2233.3313328,3159.8803602,2243.9137177000002
3215.7990842,3694.4017395,2302.4599734,3428.6129981999998
2105.0340547,1649.9567988,3924.8369955000003,3154.4999892
2139.8191930000003,3557.5437340000003,3307.0560722,3318.0964053000002
1841.5183585,2080.2833732999998,2340.1740099999997,2966.3086553000003
1989.5230695999999,1607.5178349,3709.9302627999996,3276.9532438
3063.3790538000003,2070.3519681999996,2853.0172652,3177.3758779
1882.9900317,1976.2006004,2631.3241897,4668.8064436
2718.2195447000004,2391.7920175,2719.2885249,2283.4599138999997
3078.8550683000003,3825.0613105,1798.8501906000001,2317.8861581
2697.9205854,2771.5625556,3161.7445896,2604.6716338
2717.4509446,2922.1309807999996,3321.2626929999997,1861.5862096
2401.7628059999997,2226.8982606,2512.4052159,2563.825835
2016.2626165000001,3570.8336499999996,2933.4538466,2309.4276429
3394.462976,3555.1214446999998,1448.5349884,1998.9275898
2066.7415956,3001.8965263,2599.9258517,2177.7387682
1864.6029138999997,1279.4187134,4149.5142577999995,3173.7415726
2643.3426642,2566.9529076999997,2946.7984558,3394.462976
2458.7885272,3299.8991177999997,3860.1853354,3195.3287554
3003.2908066,3651.7475227000004,2732.8874055,3533.3541229
2313.8531502,265.19597359,2891.9915140000003,3175.6326641
3057.7385552,2956.2926546,2327.886816,3522.6374005999996
3187.1658511,2635.7974956999997,2330.9006191,2685.0957726
2333.2049518,2369.511361,4157.0014424,2700.9194856000004
4044.9871596999997,2429.2247396,2455.1019303000003,3215.7990842
2658.108597,3376.6686337,2695.5965042,2081.3588799
2154.5343651,3510.536064,2091.1927640000004,3506.9340619000004
2731.7152173,3307.0560722,2711.3414474,3055.8359265999998
2549.356957,3024.8525892999996,3169.4811904000003,2125.913148
2737.2290982,3849.9603826,1680.1189262,1763.0438957
2668.1845292000003,2169.1095877,2795.7811635,1675.8272313999998
3710.4929332,2616.1611681,2882.5285672,3006.4522345
2518.3501176,2678.7143533,1821.721857,2318.5944917
2311.75611,3613.8914102000003,2451.1084722,2069.4726756
3065.2414660000004,2303.5074307,1918.1703713,2332.1406340000003
2282.0181236,3260.2903515999997,2688.7719968,2345.9935439
2157.1221879,2001.3436738,2345.9935439,2306.3778282
3271.294276,3394.462976,1964.3223954,3119.3846489
3435.9149765,2305.0412606,2034.9936722999998,2747.5662041
2159.7362182,3558.7069925999995,2044.0846576,3876.8475537
1926.7892548,1375.9811218,1910.2159483,2758.7990323999998
3424.2818603,3971.12826,2724.3097167,2976.137557
2444.3247156,2496.4079548,3180.0269897999997,1916.6279900000002
3592.2051330000004,4088.5696411,893.9152866000001,1449.524163
2045.5849565,1462.3729686000001,3510.536064,2769.4254177
2033.0457488,2666.9673668,3335.9775843,2886.076509
2294.8912798,2705.9635464,3497.5600097,2738.8530083
3235.1640715000003,3810.1430154,2484.6925773,2262.0945756
3546.1575992999997,1747.2080248999998,1179.9623104999998,1614.3906609
2195.638688,2105.0340547,4623.058755399999,2881.0178834
3851.494262,2172.1924481,3406.2340599999998,3084.8451803
3480.4311501999996,3009.5455991,2313.8531502,2076.203909
2621.7293852,3467.8814177,2260.1689521,2045.5849565
3595.8262623,2418.3231994999996,2056.1206361,2853.0172652
2007.1265075,3023.0247112,2648.3277246999996,2805.1217354
3481.7562688999997,2762.5324769999997,2021.4918903999999,2287.6125207
2427.2698342,2920.3453916,2627.6665712999998,2639.8244944
2388.0130445,3061.4846598,3264.9614842,2739.9267836999998
1260.3105565,2537.7124174,2851.4504266,2783.1294037
3786.0082463999997,3173.7415726,2449.5515414,1961.3084635999999
2646.6267338000002,3553.3966169,2308.5348043999998,2409.0256686000002
2755.933661,2108.7023922,1940.7697961,2435.6887831
2226.8982606,2128.1596899,2498.9720358,2181.9398697
2498.9720358,3670.204665,2976.137557,1478.872689
2616.1611681,3092.0101644,2687.0598026,2489.3241012
3068.1159374999997,3166.7802027999996,2322.7243308,2583.6959157
2544.2440779,2965.3794781,2346.8117626,2964.5211203
2607.6717801,2906.3711909999997,2470.460324,1514.9878629999998
2329.4136969,3341.5970113000003,1873.9554358,2663.8509398
2762.5324769999997,3039.381659,2770.3072220999998,2388.0130445
2426.1907944,2325.0286831999997,2494.6545023999997,3157.7788210999997
2379.3824637000002,1756.0654922999997,3388.3533242999997,2931.3549024
3585.5832108000004,2990.6506704,1644.5613865999999,2568.4872184
1921.7502717,2507.5724577,2707.1548040000002,3283.6616798000005
2308.5348043999998,3309.8566775,2476.0166162,2364.5219333
3148.7786769000004,4257.6525163999995,2337.7603358,1156.1910599999999
2038.2360408,2953.0712541000003,3555.1214446999998,3690.8603517
3583.3990783,3314.0654397,2146.9395515,1913.3599431999999
2128.1596899,2370.6880725,2663.8509398,2849.1344338
2342.8935957000003,2595.8000067000003,2532.5503608999998,2342.8935957000003
2874.5534963,2269.1386615,3286.0848013000004,2789.1334956
3150.8811061,2132.2853964,3260.2903515999997,2246.6855366
2472.0587338,2824.9922441999997,2233.3313328,2559.5306779
2036.9585107999999,2685.0957726,2800.8766095,2717.4509446
2322.7243308,1703.677922,3348.205826,3049.3643078
2695.5965042,2809.7955133,1970.1777077,2099.9829084000003
3188.5425322,3197.7995953,2311.75611,1985.8976102000001
2664.9331727999997,3040.1539949,4087.0402935000006,2730.0133974
2341.5925951,3356.6075100000003,2459.9406624,1897.9505818000002
2012.3625839000001,2919.518429,3252.2213194,2935.7479405
1789.4252758999999,2889.9097907,2819.7316720000003,2003.7283763
2115.7821838,2818.4015949,2253.3071018,1956.7607090000001
3257.4445066,3932.3704362999997,2683.2425703,1542.3153121999999
3109.5928255,2690.0327182,2506.3324884000003,1688.6043967
3743.9217954,2580.1738566,2727.1711757000003,3072.3208526
2589.692818,1277.2454232,3712.4604995,2359.4795937999997
2555.2487014999997,3130.7576233,2985.1947721,2912.2756447
2833.8107621999998,3655.6661008,2112.1693796,2192.4213147
2777.4567944,3112.4577686000002,2616.1611681,2633.1072071
2714.505328,2745.784202,2790.7219696,2896.5674841
2617.3735164,3238.0968858,2937.4193437000004,2348.5792119999996
2704.1563410999997,1821.721857,3041.9580766,1958.0621932000001
1498.0751608,1697.6389599000001,3455.5677490000003,2800.8766095
2048.6763118,1742.0548256999998,3715.6742682999998,2731.7152173
2539.0840108,2934.5690723,2039.8385157,2352.3586507
5015.8120505,2894.6824079999997,2111.0310915,2933.4538466
3110.4700409,2738.8530083,1397.3631159000001,2660.9880108999996
2626.381448,2180.6686597,2334.8655817999997,1751.5899807
2497.7012151,5084.2074813,1812.5719672999999,1823.15867
2629.0631542,2742.8546450999997,2403.4157523000003,2433.3601923
2419.4884183000004,2855.7807949000003,2775.0237127,3146.2010211
2824.9922441999997,3079.6880653,2920.3453916,2627.6665712999998
2034.9936722999998,2643.3426642,3576.2252411,2059.4151201
2165.6299915,2398.1479241,1884.4189766,2277.7348843
4611.243957799999,3525.1491032,1112.44140377,1433.4258626
1601.9104617,1620.3198135999999,3005.4783355,3239.9165212
2556.608737,2866.0685622,2329.4136969,2586.5136512
1554.2800732,2386.5991641,2354.6534641,3977.3670343999997
1297.6840214,1662.1167197999998,3570.8336499999996,3096.3197816
3691.7893527,2768.2489539000003,3172.2478468,2915.6711143
3871.1637547,2191.0159307000004,2294.8912798,2198.6573199
3221.2198952999997,2036.9585107999999,1958.0621932000001,2707.1548040000002
2231.0506053,2575.6546037,2204.3300841,2719.2885249
2500.0497996999998,1780.2599765999998,3476.8735089,2926.8417356
1672.4664889,2291.7077046,2272.7849873,3252.2213194
2170.9351975,2623.1677576,3157.7788210999997,3449.0599043
576.6254876400001,880.36461269,4412.3736758,3591.2258183999998
2330.9006191,2549.356957,3302.8471465000002,2357.8425466
2000.4067029999999,3661.8416677,2206.080113,1926.7892548
2409.0256686000002,2239.0132921,2713.2386579999998,2784.5577531
3045.7143431,2253.3071018,2123.8813986,1918.1703713
2440.0242975,2214.0433380000004,3090.2715702,2742.8546450999997
1514.9878629999998,2038.2360408,3410.5182819,3497.5600097
2949.8106908,2683.2425703,2217.6006082,2415.2954441
3138.0821219,2732.8874055,3384.1191558,2823.2883414
2565.2183023999996,2560.7154161999997,1561.4342949,3008.0454665
3072.3208526,2592.6357436000003,2553.0082874,2726.0379031
2624.6590587,2302.4599734,2549.356957,2855.7807949000003
1370.1404882000002,1468.8136956,3746.2839309,2977.7513876999997
2894.6824079999997,2677.4757841,2243.9137177000002,2115.7821838
2935.7479405,3190.3492576,3210.5922493,3710.4929332
2104.1613826000003,2811.3401017,2982.182791,2140.9175112000003
1363.6707744,1151.3714027,4063.4599243,3817.445308
2361.1941853,2272.7849873,2692.9125762,2745.784202
2299.1112449,1568.0512376000001,2264.8314823,2599.9258517
1589.1651029,2813.2391999,3017.2264143,1667.0213526
2276.0727782,3066.7517806,2949.8106908,2923.3420226
1474.9206,1705.8139539,3038.1231761999998,3685.4108031999995
1717.8697109,2207.2634269,2697.9205854,3214.3818048000003
2348.5792119999996,2968.58095,2720.1365077,2904.1014628000003
2639.8244944,2807.2314214999997,2872.588484,2334.8655817999997
3113.78393,2670.6093222,2202.759603,3451.22411
2906.3711909999997,2991.4326068,1886.7001427999999,2872.588484
2956.2926546,3635.179114,1993.6027536000001,2087.7018834
2494.6545023999997,1923.5580329,2560.7154161999997,1722.9241425
2383.8542091,1680.1189262,3691.7893527,2260.1689521
2326.046835,3196.5284825,2228.2211859999998,2556.608737
2125.913148,2470.460324,2752.1169787999997,2705.9635464
2009.1471629,2220.8951847,2440.0242975,3250.4927717
3074.7411573,1846.497175,2309.4276429,1942.0508526
2691.2690675000003,2279.3343701000003,2316.3190440000003,2189.2142055
3363.0459327999997,3393.0154989000002,2356.0171766,1989.5230695999999
2260.1689521,2800.8766095,2700.9194856000004,3015.1851252
2380.8215873,1944.9175599000002,2974.6073298,2666.9673668
3052.0105451,2766.0126927,2972.0621132,3235.1640715000003
